
 total force (fx,fy,fz) for set POSTERIOR_DURA and time  0.8281250E-01

        1.752588E-05  8.023096E-18  2.593305E-02

 displacements (vx,vy,vz) for set POSTERIOR_DURA and time  0.8281250E-01

     10244  0.000000E+00  0.000000E+00  0.000000E+00
     10248  0.000000E+00  0.000000E+00  0.000000E+00
     10252  0.000000E+00  0.000000E+00  0.000000E+00
     10256  0.000000E+00  0.000000E+00  0.000000E+00
     10260  0.000000E+00  0.000000E+00  0.000000E+00
     10264  0.000000E+00  0.000000E+00  0.000000E+00
     10268  0.000000E+00  0.000000E+00  0.000000E+00
     10272  0.000000E+00  0.000000E+00  0.000000E+00
     10276  0.000000E+00  0.000000E+00  0.000000E+00
     10280  0.000000E+00  0.000000E+00  0.000000E+00
     10884  0.000000E+00  0.000000E+00  0.000000E+00
     10888  0.000000E+00  0.000000E+00  0.000000E+00
     10892  0.000000E+00  0.000000E+00  0.000000E+00
     10896  0.000000E+00  0.000000E+00  0.000000E+00
     10900  0.000000E+00  0.000000E+00  0.000000E+00
     10904  0.000000E+00  0.000000E+00  0.000000E+00
     10908  0.000000E+00  0.000000E+00  0.000000E+00
     10912  0.000000E+00  0.000000E+00  0.000000E+00
     10916  0.000000E+00  0.000000E+00  0.000000E+00
     11460  0.000000E+00  0.000000E+00  0.000000E+00
     11464  0.000000E+00  0.000000E+00  0.000000E+00
     11468  0.000000E+00  0.000000E+00  0.000000E+00
     11472  0.000000E+00  0.000000E+00  0.000000E+00
     11476  0.000000E+00  0.000000E+00  0.000000E+00
     11480  0.000000E+00  0.000000E+00  0.000000E+00
     11484  0.000000E+00  0.000000E+00  0.000000E+00
     11488  0.000000E+00  0.000000E+00  0.000000E+00
     11492  0.000000E+00  0.000000E+00  0.000000E+00
     12036  0.000000E+00  0.000000E+00  0.000000E+00
     12040  0.000000E+00  0.000000E+00  0.000000E+00
     12044  0.000000E+00  0.000000E+00  0.000000E+00
     12048  0.000000E+00  0.000000E+00  0.000000E+00
     12052  0.000000E+00  0.000000E+00  0.000000E+00
     12056  0.000000E+00  0.000000E+00  0.000000E+00
     12060  0.000000E+00  0.000000E+00  0.000000E+00
     12064  0.000000E+00  0.000000E+00  0.000000E+00
     12545  0.000000E+00  0.000000E+00  0.000000E+00
     12546  0.000000E+00  0.000000E+00  0.000000E+00
     12547  0.000000E+00  0.000000E+00  0.000000E+00
     12548  0.000000E+00  0.000000E+00  0.000000E+00
     12549  0.000000E+00  0.000000E+00  0.000000E+00
     12550  0.000000E+00  0.000000E+00  0.000000E+00
     12551  0.000000E+00  0.000000E+00  0.000000E+00
     12552  0.000000E+00  0.000000E+00  0.000000E+00
     12553  0.000000E+00  0.000000E+00  0.000000E+00
     12554  0.000000E+00  0.000000E+00  0.000000E+00
     12555  0.000000E+00  0.000000E+00  0.000000E+00
     12556  0.000000E+00  0.000000E+00  0.000000E+00
     12557  0.000000E+00  0.000000E+00  0.000000E+00
     12558  0.000000E+00  0.000000E+00  0.000000E+00
     12559  0.000000E+00  0.000000E+00  0.000000E+00
     12560  0.000000E+00  0.000000E+00  0.000000E+00
     12561  0.000000E+00  0.000000E+00  0.000000E+00
     12562  0.000000E+00  0.000000E+00  0.000000E+00
     12563  0.000000E+00  0.000000E+00  0.000000E+00
     12564  0.000000E+00  0.000000E+00  0.000000E+00
     12565  0.000000E+00  0.000000E+00  0.000000E+00
     12566  0.000000E+00  0.000000E+00  0.000000E+00
     12567  0.000000E+00  0.000000E+00  0.000000E+00
     12568  0.000000E+00  0.000000E+00  0.000000E+00
     12569  0.000000E+00  0.000000E+00  0.000000E+00
     12570  0.000000E+00  0.000000E+00  0.000000E+00
     12571  0.000000E+00  0.000000E+00  0.000000E+00
     12572  0.000000E+00  0.000000E+00  0.000000E+00
     12573  0.000000E+00  0.000000E+00  0.000000E+00
     12574  0.000000E+00  0.000000E+00  0.000000E+00
     13025  0.000000E+00  0.000000E+00  0.000000E+00
     13026  0.000000E+00  0.000000E+00  0.000000E+00
     13027  0.000000E+00  0.000000E+00  0.000000E+00
     13028  0.000000E+00  0.000000E+00  0.000000E+00
     13029  0.000000E+00  0.000000E+00  0.000000E+00
     13030  0.000000E+00  0.000000E+00  0.000000E+00
     13031  0.000000E+00  0.000000E+00  0.000000E+00
     13032  0.000000E+00  0.000000E+00  0.000000E+00
     13033  0.000000E+00  0.000000E+00  0.000000E+00
     13034  0.000000E+00  0.000000E+00  0.000000E+00
     13035  0.000000E+00  0.000000E+00  0.000000E+00
     13036  0.000000E+00  0.000000E+00  0.000000E+00
     13037  0.000000E+00  0.000000E+00  0.000000E+00
     13038  0.000000E+00  0.000000E+00  0.000000E+00
     13039  0.000000E+00  0.000000E+00  0.000000E+00
     13040  0.000000E+00  0.000000E+00  0.000000E+00
     13041  0.000000E+00  0.000000E+00  0.000000E+00
     13042  0.000000E+00  0.000000E+00  0.000000E+00
     13043  0.000000E+00  0.000000E+00  0.000000E+00
     13044  0.000000E+00  0.000000E+00  0.000000E+00
     13045  0.000000E+00  0.000000E+00  0.000000E+00
     13046  0.000000E+00  0.000000E+00  0.000000E+00
     13047  0.000000E+00  0.000000E+00  0.000000E+00
     13048  0.000000E+00  0.000000E+00  0.000000E+00
     13049  0.000000E+00  0.000000E+00  0.000000E+00
     13050  0.000000E+00  0.000000E+00  0.000000E+00
     13051  0.000000E+00  0.000000E+00  0.000000E+00
     13457  0.000000E+00  0.000000E+00  0.000000E+00
     13458  0.000000E+00  0.000000E+00  0.000000E+00
     13459  0.000000E+00  0.000000E+00  0.000000E+00
     13460  0.000000E+00  0.000000E+00  0.000000E+00
     13461  0.000000E+00  0.000000E+00  0.000000E+00
     13462  0.000000E+00  0.000000E+00  0.000000E+00
     13463  0.000000E+00  0.000000E+00  0.000000E+00
     13464  0.000000E+00  0.000000E+00  0.000000E+00
     13465  0.000000E+00  0.000000E+00  0.000000E+00
     13466  0.000000E+00  0.000000E+00  0.000000E+00
     13467  0.000000E+00  0.000000E+00  0.000000E+00
     13468  0.000000E+00  0.000000E+00  0.000000E+00
     13469  0.000000E+00  0.000000E+00  0.000000E+00
     13470  0.000000E+00  0.000000E+00  0.000000E+00
     13471  0.000000E+00  0.000000E+00  0.000000E+00
     13472  0.000000E+00  0.000000E+00  0.000000E+00
     13473  0.000000E+00  0.000000E+00  0.000000E+00
     13474  0.000000E+00  0.000000E+00  0.000000E+00
     13475  0.000000E+00  0.000000E+00  0.000000E+00
     13476  0.000000E+00  0.000000E+00  0.000000E+00
     13477  0.000000E+00  0.000000E+00  0.000000E+00
     13478  0.000000E+00  0.000000E+00  0.000000E+00
     13479  0.000000E+00  0.000000E+00  0.000000E+00
     13480  0.000000E+00  0.000000E+00  0.000000E+00
     13481  0.000000E+00  0.000000E+00  0.000000E+00
     13482  0.000000E+00  0.000000E+00  0.000000E+00
     13483  0.000000E+00  0.000000E+00  0.000000E+00
     13889  0.000000E+00  0.000000E+00  0.000000E+00
     13890  0.000000E+00  0.000000E+00  0.000000E+00
     13891  0.000000E+00  0.000000E+00  0.000000E+00
     13892  0.000000E+00  0.000000E+00  0.000000E+00
     13893  0.000000E+00  0.000000E+00  0.000000E+00
     13894  0.000000E+00  0.000000E+00  0.000000E+00
     13895  0.000000E+00  0.000000E+00  0.000000E+00
     13896  0.000000E+00  0.000000E+00  0.000000E+00
     13897  0.000000E+00  0.000000E+00  0.000000E+00
     13898  0.000000E+00  0.000000E+00  0.000000E+00
     13899  0.000000E+00  0.000000E+00  0.000000E+00
     13900  0.000000E+00  0.000000E+00  0.000000E+00
     13901  0.000000E+00  0.000000E+00  0.000000E+00
     13902  0.000000E+00  0.000000E+00  0.000000E+00
     13903  0.000000E+00  0.000000E+00  0.000000E+00
     13904  0.000000E+00  0.000000E+00  0.000000E+00
     13905  0.000000E+00  0.000000E+00  0.000000E+00
     13906  0.000000E+00  0.000000E+00  0.000000E+00
     13907  0.000000E+00  0.000000E+00  0.000000E+00
     13908  0.000000E+00  0.000000E+00  0.000000E+00
     13909  0.000000E+00  0.000000E+00  0.000000E+00
     13910  0.000000E+00  0.000000E+00  0.000000E+00
     13911  0.000000E+00  0.000000E+00  0.000000E+00
     13912  0.000000E+00  0.000000E+00  0.000000E+00

 total force (fx,fy,fz) for set POSTERIOR_PIA and time  0.8281250E-01

        2.771394E-06  2.211772E-17  6.172120E-03

 displacements (vx,vy,vz) for set POSTERIOR_PIA and time  0.8281250E-01

      1609  0.000000E+00  0.000000E+00  0.000000E+00
      1618  0.000000E+00  0.000000E+00  0.000000E+00
      1627  0.000000E+00  0.000000E+00  0.000000E+00
      1636  0.000000E+00  0.000000E+00  0.000000E+00
      1645  0.000000E+00  0.000000E+00  0.000000E+00
      1654  0.000000E+00  0.000000E+00  0.000000E+00
      1663  0.000000E+00  0.000000E+00  0.000000E+00
      1672  0.000000E+00  0.000000E+00  0.000000E+00
      1681  0.000000E+00  0.000000E+00  0.000000E+00
      1690  0.000000E+00  0.000000E+00  0.000000E+00
      3049  0.000000E+00  0.000000E+00  0.000000E+00
      3058  0.000000E+00  0.000000E+00  0.000000E+00
      3067  0.000000E+00  0.000000E+00  0.000000E+00
      3076  0.000000E+00  0.000000E+00  0.000000E+00
      3085  0.000000E+00  0.000000E+00  0.000000E+00
      3094  0.000000E+00  0.000000E+00  0.000000E+00
      3103  0.000000E+00  0.000000E+00  0.000000E+00
      3112  0.000000E+00  0.000000E+00  0.000000E+00
      3121  0.000000E+00  0.000000E+00  0.000000E+00
      4345  0.000000E+00  0.000000E+00  0.000000E+00
      4354  0.000000E+00  0.000000E+00  0.000000E+00
      4363  0.000000E+00  0.000000E+00  0.000000E+00
      4372  0.000000E+00  0.000000E+00  0.000000E+00
      4381  0.000000E+00  0.000000E+00  0.000000E+00
