# Region type : patch inlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.225         	-1.772945e-09
0.226         	-1.772951e-09
0.227         	-1.772956e-09
0.228         	-1.772960e-09
0.229         	-1.772964e-09
0.23          	-1.772968e-09
0.231         	-1.772972e-09
0.232         	-1.772976e-09
0.233         	-1.772979e-09
0.234         	-1.772982e-09
0.235         	-1.772985e-09
0.236         	-1.772987e-09
0.237         	-1.772989e-09
0.238         	-1.772992e-09
0.239         	-1.772994e-09
0.24          	-1.772997e-09
0.241         	-1.772998e-09
0.242         	-1.773001e-09
0.243         	-1.773001e-09
0.244         	-1.773004e-09
0.245         	-1.773005e-09
0.246         	-1.773006e-09
0.247         	-1.773008e-09
0.248         	-1.773009e-09
0.249         	-1.773010e-09
0.25          	-1.773011e-09
0.251         	-1.773012e-09
0.252         	-1.773013e-09
0.253         	-1.773014e-09
0.254         	-1.773014e-09
0.255         	-1.773015e-09
0.256         	-1.773016e-09
0.257         	-1.773017e-09
0.258         	-1.773018e-09
0.259         	-1.773019e-09
0.26          	-1.773019e-09
0.261         	-1.773020e-09
0.262         	-1.773021e-09
0.263         	-1.773021e-09
0.264         	-1.773021e-09
0.265         	-1.773022e-09
0.266         	-1.773022e-09
0.267         	-1.773022e-09
0.268         	-1.773022e-09
0.269         	-1.773023e-09
0.27          	-1.773023e-09
0.271         	-1.773023e-09
0.272         	-1.773024e-09
0.273         	-1.773024e-09
0.274         	-1.773024e-09
0.275         	-1.773024e-09
0.276         	-1.773025e-09
0.277         	-1.773025e-09
0.278         	-1.773025e-09
0.279         	-1.773025e-09
0.28          	-1.773025e-09
0.281         	-1.773025e-09
0.282         	-1.773025e-09
0.283         	-1.773024e-09
0.284         	-1.773020e-09
0.285         	-1.773013e-09
0.286         	-1.773003e-09
0.287         	-1.772991e-09
0.288         	-1.772984e-09
0.289         	-1.772981e-09
0.29          	-1.772981e-09
0.291         	-1.772984e-09
0.292         	-1.772988e-09
0.293         	-1.772991e-09
0.294         	-1.772994e-09
0.295         	-1.772996e-09
0.296         	-1.772998e-09
0.297         	-1.773000e-09
0.298         	-1.773002e-09
0.299         	-1.773004e-09
0.3           	-1.773005e-09
0.301         	-1.773007e-09
0.302         	-1.773008e-09
0.303         	-1.773009e-09
0.304         	-1.773011e-09
0.305         	-1.773012e-09
0.306         	-1.773013e-09
0.307         	-1.773014e-09
0.308         	-1.773015e-09
0.309         	-1.773015e-09
0.31          	-1.773016e-09
0.311         	-1.773017e-09
0.312         	-1.773018e-09
0.313         	-1.773018e-09
0.314         	-1.773019e-09
0.315         	-1.773019e-09
0.316         	-1.773020e-09
0.317         	-1.773020e-09
0.318         	-1.773019e-09
0.319         	-1.773014e-09
0.32          	-1.773007e-09
0.321         	-1.772997e-09
0.322         	-1.772986e-09
0.323         	-1.772980e-09
0.324         	-1.772978e-09
0.325         	-1.772979e-09
0.326         	-1.772983e-09
0.327         	-1.772986e-09
0.328         	-1.772989e-09
0.329         	-1.772992e-09
0.33          	-1.772995e-09
0.331         	-1.772997e-09
0.332         	-1.772999e-09
0.333         	-1.773001e-09
0.334         	-1.773003e-09
0.335         	-1.773004e-09
0.336         	-1.773006e-09
0.337         	-1.773007e-09
0.338         	-1.773009e-09
0.339         	-1.773010e-09
0.34          	-1.773011e-09
0.341         	-1.773012e-09
0.342         	-1.773013e-09
0.343         	-1.773014e-09
0.344         	-1.773013e-09
0.345         	-1.773009e-09
0.346         	-1.773002e-09
0.347         	-1.772992e-09
0.348         	-1.772981e-09
0.349         	-1.772971e-09
0.35          	-1.772962e-09
0.351         	-1.772954e-09
0.352         	-1.772947e-09
0.353         	-1.772942e-09
0.354         	-1.772941e-09
0.355         	-1.772944e-09
0.356         	-1.772949e-09
