  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
    26       5   2.41000717e-05   6.50152481e-03
    26       6   3.71733159e-05   1.02959925e-04
    26       7   8.51558469e-06   3.22100481e-04
    26       8   1.74839165e-05   1.13104973e-04
    26       9   4.83841871e-06   1.56639792e-04
    26      10   2.60240515e-04   1.43889535e-03
    26      11   8.25663670e-04   3.33116709e-03
    26      12   1.90377605e-04   3.43078458e-03
    26      13   5.73086938e-05   8.37398297e-04
    26      14   5.53992252e-05   7.05621080e-05
    26      15   7.64641103e-04   3.88115837e-03
    26      16   1.30783863e-05   4.16303837e-03
    26      17   2.42059053e-06   1.18859976e-04
    26      18   5.38257745e-06   1.04242648e-04
    26      19   1.48614359e-04   8.53788970e-04
    26      20   1.35293902e-05   8.15804172e-04
    26      21   2.12182480e-06   3.96840342e-05
    26      22   3.50987874e-05   2.20532044e-04
    26      23   1.83992199e-04   8.32914769e-04
    26      24   3.54027992e-05   7.41048599e-04
    26      25   1.50508388e-05   3.62909408e-04
    26      26   5.75812565e-05   3.71012373e-04
    26      27   1.67829620e-05   1.80661167e-04
    26      28   3.50791197e-04   1.79119397e-03
    26      29   8.42851013e-04   2.90403935e-03
    26      30   8.92618412e-05   4.12883213e-03
    26      31   1.15075103e-04   7.78181379e-05
    26      32   4.51345745e-04   1.83646921e-03
    26      33   5.00943646e-04   3.66740532e-04
    26      34   2.42822282e-06   2.76769662e-03
    26      35   1.05709332e-05   2.37628104e-04
    26      36   2.68473329e-05   1.84136378e-04
    26      37   1.23067576e-03   6.67091406e-03
    26      38   2.25116147e-05   6.50394832e-03
    26      39   3.96807650e-05   1.02969219e-04
    26      40   8.67941414e-06   3.22398080e-04
    26      41   1.64463944e-05   1.13008678e-04
    26      42   6.53687653e-06   1.56718435e-04
    26      43   2.58824395e-04   1.43894070e-03
    26      44   8.24609779e-04   3.33122061e-03
    26      45   1.92936218e-04   3.43029236e-03
    26      46   5.79859367e-05   8.37644856e-04
    26      47   5.55647655e-05   7.05978137e-05
    26      48   7.64766807e-04   3.88114515e-03
    26      49   1.21442582e-05   4.16295944e-03
    26      50   2.29065838e-06   1.18849782e-04
    27       1   1.21126867e-04   3.64555674e-04
    27       2   3.04575132e-04   1.03922568e-03
    27       3   2.79160128e-04   7.99709009e-05
    27       4   1.61865517e-04   6.52677991e-04
    27       5   1.14787737e-04   3.39717503e-04
    27       6   1.60087109e-04   2.29867114e-04
    27       7   3.98831006e-04   1.33479340e-03
    27       8   2.14193209e-04   9.11724755e-04
    27       9   1.15243783e-04   6.22257136e-04
    27      10   1.22025972e-04   5.38008375e-05
    27      11   2.12219359e-04   5.14420587e-04
    27      12   9.15954355e-04   3.92696127e-03
    27      13   1.03920828e-04   4.37784722e-03
    27      14   1.83973862e-04   3.27060833e-04
    27      15   1.19639852e-04   3.85409386e-04
    27      16   1.50780331e-04   1.45686059e-04
    27      17   1.14784716e-04   2.07424570e-04
    27      18   1.53783222e-03   7.91961679e-03
    27      19   6.12722599e-04   4.92641703e-03
    27      20   1.19776882e-04   2.84491465e-03
    27      21   1.59449941e-04   1.24012259e-04
    27      22   2.28271596e-04   3.84842738e-04
    27      23   1.76119305e-04   2.57986510e-04
    27      24   1.20353606e-04   3.63438347e-04
    27      25   1.69521449e-04   2.28517161e-04
    27      26   4.06334399e-04   1.33444920e-03
    27      27   2.19999976e-04   9.11744821e-04
    27      28   1.18767534e-04   6.22615728e-04
    27      29   1.24092425e-04   5.38185500e-05
    27      30   2.13821446e-04   5.14323654e-04
    27      31   9.16881507e-04   3.92686941e-03
    27      32   1.04862758e-04   4.37784144e-03
    27      33   1.85412833e-04   3.27079404e-04
    27      34   1.20046199e-04   3.85472505e-04
    27      35   1.51230972e-04   1.45676563e-04
    27      36   1.15435628e-04   2.07424931e-04
    27      37   1.53794493e-03   7.91954848e-03
    27      38   6.12752276e-04   4.92640939e-03
    27      39   1.18074245e-04   2.84516717e-03
    27      40   1.57367764e-04   1.23732385e-04
    27      41   2.26815993e-04   3.84912895e-04
    27      42   1.74717209e-04   2.58042125e-04
    27      43   1.18568177e-04   3.63498403e-04
    27      44   1.64466704e-04   2.27993100e-04
    27      45   4.01449776e-04   1.33447542e-03
    27      46   2.21209964e-04   9.10792737e-04
    27      47   1.18861135e-04   6.22740247e-04
    27      48   1.22965001e-04   5.39221520e-05
    27      49   2.13069438e-04   5.14404283e-04
    27      50   9.16273903e-04   3.92689233e-03
    28       1   6.48264740e-04   4.11644681e-03
    28       2   6.27790296e-04   3.17566734e-04
    28       3   7.13212425e-04   3.52661735e-04
    28       4   6.49769491e-04   8.29324593e-05
    28       5   6.55898392e-04   2.98699636e-05
    28       6   6.40038516e-04   9.02161169e-05
    28       7   6.91698292e-04   1.83359803e-04
    28       8   2.91124275e-04   1.52962845e-03
    28       9   1.86102406e-04   1.20274555e-03
    28      10   4.04279674e-04   1.20116967e-03
    28      11   8.38903803e-04   1.32285186e-03
    28      12   6.97972384e-04   9.12913919e-05
    28      13   2.26689254e-05   2.14465869e-03
    28      14   3.91717359e-04   1.82250792e-03
    28      15   3.73432701e-04   1.80001729e-04
    28      16   2.21765853e-04   2.20100725e-04
    28      17   2.40457226e-04   8.53674533e-05
    28      18   1.94348153e-04   6.08648222e-04
    28      19   2.16714344e-04   2.59687717e-04
    28      20   6.06799468e-05   1.16836872e-03
    28      21   3.45785759e-04   1.00980180e-03
    28      22   4.94806303e-04   9.68879957e-04
    28      23   1.09506030e-03   8.55201497e-03
    28      24   3.17383857e-04   8.26014018e-03
    28      25   5.29484488e-04   1.79976329e-04
    28      26   4.18221296e-04   8.56369743e-05
    28      27   2.84864114e-05   2.11273274e-03
    28      28   2.09623690e-04   1.79965152e-03
    28      29   1.79446894e-04   1.79304930e-04
    28      30   3.79012115e-04   2.51537138e-04
    28      31   4.63872427e-04   8.74656592e-05
    28      32   1.15572883e-04   6.45426172e-04
    28      33   2.73656722e-04   2.54386059e-04
    28      34   5.71041563e-05   1.17450213e-03
    28      35   1.23698628e-04   9.81524123e-04
    28      36   3.35267726e-04   9.75677147e-04
    28      37   1.39417041e-03   8.56960476e-03
    28      38   1.40673480e-04   8.27644192e-03
    28      39   1.55672939e-04   1.74043178e-04
    28      40   1.02264951e-04   9.04490833e-05
    28      41   4.71264142e-04   2.11032629e-03
    28      42   3.95550409e-05   1.83183755e-03
    28      43   1.64731714e-04   1.74865102e-04
    28      44   4.97715110e-04   2.11983034e-04
    28      45   5.69142744e-04   8.32364087e-05
    28      46   5.21810253e-04   6.02010190e-04
    28      47   2.06059547e-05   2.58170092e-04
    28      48   2.34561918e-04   1.16546471e-03
    28      49   5.41295214e-04   1.05600787e-03
    28      50   3.47992994e-04   9.34407064e-04
    29       1   1.87500076e-03   1.08078520e-02
    29       2   4.47394551e-03   1.00036327e-02
    29       3   7.58117072e-03   6.69898246e-04
    29       4   7.98149886e-03   3.55831873e-04
    29       5   8.15308454e-03   3.99956376e-04
    29       6   2.28318793e-03   1.28964992e-03
    29       7   3.65159948e-04   6.17742409e-04
    29       8   7.98036782e-04   7.76463861e-04
    29       9   7.86742251e-04   1.20776989e-04
    29      10   2.69790637e-04   2.08975584e-03
    29      11   1.29864009e-04   8.25589403e-04
    29      12   6.55983058e-05   9.84479120e-04
    29      13   2.85752806e-04   1.73817881e-03
    29      14   2.44203993e-04   1.39068938e-04
    29      15   1.02054474e-03   8.24082803e-04
    29      16   1.05791350e-03   9.64078950e-05
    29      17   2.07109765e-03   1.38889547e-02
    29      18   2.01523747e-04   1.32352369e-02
    29      19   1.22852697e-04   1.45895961e-04
    29      20   3.93537553e-04   2.94653334e-03
    29      21   2.07109262e-04   3.30407877e-03
    29      22   1.18878647e-04   5.06025527e-04
    29      23   1.35976132e-04   5.65641872e-05
    29      24   1.38297734e-04   8.81759556e-06
    29      25   1.55066529e-04   1.12071085e-05
    29      26   1.58104313e-04   8.69921893e-06
    29      27   1.51501658e-04   8.34444136e-06
    29      28   6.41657898e-05   2.35193235e-05
    29      29   9.98219157e-05   1.43453964e-05
    29      30   3.80260984e-05   1.81652760e-05
    29      31   1.95096423e-06   7.65807545e-06
    30       1   1.30879449e-04   2.87400360e-04
    30       2   4.97867252e-05   3.15557813e-04
    30       3   2.46520587e-05   1.82192851e-04
    30       4   4.73303989e-05   1.63279281e-04
    30       5   7.39011128e-04   4.24070321e-03
    30       6   1.53942428e-06   3.68726773e-03
    30       7   5.31088682e-05   4.35535952e-04
    30       8   1.14570002e-02   6.60903640e-02
    30       9   1.57955701e-03   5.86801239e-02
    30      10   4.66009668e-05   8.80589323e-03
    30      11   8.56081229e-06   4.55832127e-04
    30      12   6.09220682e-05   3.71553961e-04
    30      13   1.34519825e-05   3.88813410e-04
    30      14   3.45445783e-05   2.37808519e-04
    30      15   6.08053903e-05   1.97094047e-04
    30      16   6.50595786e-05   6.79928539e-05
    30      17   5.30061813e-05   1.11101719e-04
    30      18   7.09318386e-04   4.20243854e-03
    30      19   9.60142915e-06   3.67588823e-03
    30      20   4.72766500e-05   4.35810595e-04
    30      21   1.14582830e-02   6.60900117e-02
    30      22   1.58029560e-03   5.86802874e-02
    30      23   4.95888347e-05   8.80564339e-03
    30      24   8.78559447e-06   4.56118282e-04
    30      25   6.05566739e-05   3.71492722e-04
    30      26   1.27889997e-05   3.88695514e-04
    30      27   3.44910442e-05   2.37721646e-04
    30      28   6.08328717e-05   1.97108563e-04
    30      29   6.51243164e-05   6.79936974e-05
    30      30   5.34459760e-05   1.11055503e-04
    30      31   7.09092650e-04   4.20248736e-03
    30      32   9.92032949e-06   3.67581865e-03
    30      33   4.71885095e-05   4.35836379e-04
    30      34   1.14585379e-02   6.60900474e-02
    30      35   1.58055494e-03   5.86803026e-02
    30      36   4.97562052e-05   8.80565576e-03
    30      37   8.80824843e-06   4.56137697e-04
    30      38   6.05523735e-05   3.71494859e-04
    30      39   1.28159506e-05   3.88699221e-04
    30      40   3.44915205e-05   2.37725161e-04
    30      41   6.08022056e-05   1.97103256e-04
    30      42   6.50940927e-05   6.79954855e-05
    30      43   5.34514869e-05   1.11051936e-04
    30      44   7.09047020e-04   4.20247966e-03
    30      45   9.86332052e-06   3.67582506e-03
    30      46   4.72087166e-05   4.35830170e-04
    30      47   1.14585086e-02   6.60900421e-02
    30      48   1.58053470e-03   5.86802981e-02
    30      49   4.97384256e-05   8.80565505e-03
    30      50   8.80769122e-06   4.56132923e-04
    31       1   4.61443174e-05   2.98737330e-04
    31       2   1.34589864e-04   4.86579212e-04
    31       3   4.77944622e-05   4.74930901e-04
    31       4   1.13696723e-04   3.50768359e-04
    31       5   8.73757855e-05   1.15024245e-04
    31       6   1.77599238e-04   4.98750382e-04
    31       7   6.40431605e-05   5.99717525e-04
    31       8   8.23676702e-04   4.11010969e-03
    31       9   8.31513121e-05   3.90839325e-03
    31      10   2.59978315e-04   8.77190116e-04
    31      11   5.12241085e-05   1.14784354e-03
    31      12   4.64574913e-05   1.44226335e-04
    31      13   1.71051235e-05   7.61233753e-05
    31      14   4.15407767e-05   1.28959001e-04
    31      15   4.61834765e-04   2.20378634e-03
    31      16   2.43877348e-04   1.00422427e-03
    31      17   5.33185081e-04   1.58220019e-03
    31      18   1.93009577e-04   1.85262395e-03
    31      19   7.86834548e-05   6.98687986e-04
    31      20   7.88177225e-05   7.95600140e-05
    31      21   5.38287729e-04   2.49130082e-03
    31      22   3.32014085e-03   1.62933678e-02
    31      23   1.09599068e-04   1.85500579e-02
    31      24   5.86953603e-04   2.49480718e-03
    31      25   8.78716192e-05   2.71357678e-03
    31      26   3.14212986e-04   1.14921141e-03
    31      27   1.60854588e-04   7.77750193e-04
    31      28   2.36449350e-03   1.25644598e-02
    31      29   6.20358272e-05   1.30913885e-02
    31      30   2.17404731e-04   7.09960597e-04
    31      31   1.36474326e-04   4.21552945e-04
    31      32   9.28322252e-05   2.66818572e-04
    31      33   7.36846804e-05   1.57266654e-04
    31      34   4.65637772e-05   2.04370182e-04
    31      35   2.17214894e-05   7.54841533e-05
    31      36   4.21189248e-05   1.28654505e-04
    31      37   4.61865497e-04   2.20374827e-03
    31      38   2.44162727e-04   1.00417940e-03
    31      39   5.33351442e-04   1.58211364e-03
    31      40   1.93245378e-04   1.85259915e-03
    31      41   7.86580187e-05   6.98690394e-04
    31      42   7.88206382e-05   7.95751787e-05
    31      43   5.38349811e-04   2.49130188e-03
    31      44   3.32017140e-03   1.62933747e-02
    31      45   1.09650918e-04   1.85500549e-02
    31      46   5.86954856e-04   2.49478256e-03
    31      47   8.78662916e-05   2.71355951e-03
    31      48   3.14275223e-04   1.14920062e-03
    31      49   1.60829817e-04   7.77747092e-04
    31      50   2.36446612e-03   1.25644567e-02
    32       1   2.10607551e-03   1.28876998e-02
    32       2   1.84932354e-03   9.62910929e-04
    32       3   2.06990998e-03   1.08992515e-03
    32       4   1.22597670e-03   4.12423211e-03
    32       5   2.06128223e-03   3.83079713e-03
    32       6   1.99827405e-03   1.18301580e-04
    32       7   2.02120073e-03   3.75574395e-04
    32       8   1.81473019e-03   4.35654405e-04
    32       9   1.98187359e-03   2.22414620e-04
    32      10   1.93912185e-03   2.33449432e-04
    32      11   1.52189462e-03   2.38899604e-03
    32      12   1.95050289e-03   1.94123887e-03
    32      13   2.05950966e-03   8.25956949e-04
    32      14   1.86334445e-03   6.85521580e-04
    32      15   2.05650880e-03   7.90301078e-04
    32      16   1.95840470e-03   1.42375322e-04
    32      17   1.78240295e-03   4.64133204e-04
    32      18   1.99532784e-03   4.74357233e-04
    32      19   1.92081791e-03   1.10739563e-04
    32      20   1.91170006e-03   1.99084919e-04
    32      21   2.08660859e-03   3.18709782e-04
    32      22   1.88171474e-03   5.54333565e-03
    32      23   9.74600808e-03   6.24001760e-03
    32      24   1.28269695e-03   2.21638260e-03
    32      25   8.52682065e-05   3.39826610e-04
    32      26   1.33753051e-03   7.18874236e-03
    32      27   5.89787411e-04   3.87992284e-03
    32      28   1.63595732e-04   3.45666148e-03
    32      29   1.14356496e-04   7.51677474e-04
    32      30   7.76768686e-05   7.10975374e-04
    32      31   3.80849631e-05   3.54397966e-04
    32      32   1.90996840e-04   4.50314514e-04
    32      33   1.08748643e-05   2.35907380e-04
    32      34   2.43431483e-05   2.32947375e-04
    32      35   4.39333905e-04   2.38625270e-03
    32      36   9.63428394e-06   1.94795738e-03
    32      37   1.03866450e-04   8.23840680e-04
    32      38   8.41977896e-05   6.87685832e-04
    32      39   9.74941447e-05   7.83369497e-04
    32      40   8.50746774e-06   1.51188969e-04
    32      41   1.78839972e-04   4.61701015e-04
    32      42   5.74250912e-05   4.81117273e-04
    32      43   3.33708858e-05   1.14982937e-04
    32      44   8.26885701e-05   1.11440722e-04
    32      45   5.20674068e-05   2.30706022e-04
    32      46   1.34485453e-03   5.68973574e-03
    32      47   1.03709885e-04   5.40718843e-03
    32      48   1.05217804e-05   2.74324799e-04
    32      49   3.13650667e-05   1.62454604e-04
    32      50   1.31381094e-03   7.19891937e-03
    33       1   1.08032868e-03   3.95841223e-03
    33       2   1.71594180e-03   3.73034221e-03
    33       3   1.66414355e-03   1.84541782e-04
    33       4   1.69521741e-03   5.20556961e-05
    33       5   1.70274743e-03   2.45415252e-05
    33       6   1.74498864e-03   7.87798800e-05
    33       7   1.56069689e-03   3.16655560e-04
    33       8   1.14273319e-03   1.36689665e-04
    33       9   1.19687857e-03   3.94777840e-04
    33      10   1.09848625e-03   2.16296500e-04
    33      11   7.18975517e-03   4.72491253e-02
    33      12   1.57692639e-03   4.54963243e-02
    33      13   1.60207190e-03   1.05715252e-03
    33      14   2.10010596e-03   1.97490511e-03
    33      15   2.03717852e-03   1.43217159e-04
    33      16   1.97187347e-03   1.10288919e-04
    33      17   1.67530748e-03   1.07595062e-03
    33      18   1.21236386e-03   1.41347137e-04
    33      19   1.43684182e-03   9.75475923e-04
    33      20   1.17240956e-03   1.16124685e-03
    33      21   1.39445679e-03   1.22553079e-03
    33      22   1.31353229e-03   1.43588054e-04
    33      23   1.36511699e-03   3.05932023e-03
    33      24   1.41895297e-03   1.57700357e-04
    33      25   2.63195746e-04   2.90293383e-03
    33      26   4.60764459e-04   2.24948496e-03
    33      27   5.89803034e-03   3.80124253e-02
    33      28   1.76183814e-04   3.25700277e-02
    33      29   8.88800589e-04   6.28277032e-03
    33      30   1.16074797e-03   2.15396602e-04
    33      31   1.40200973e-03   9.68109743e-05
    33      32   1.78714883e-03   2.53331726e-04
    33      33   5.71145174e-04   5.41674609e-03
    33      34   1.52922679e-03   4.72928932e-03
    33      35   1.38262275e-03   1.06683918e-03
    33      36   1.55733764e-03   1.65066224e-03
    33      37   1.09853548e-03   2.19601414e-03
    33      38   1.47038630e-03   1.66804179e-03
    33      39   1.70601869e-03   5.74368698e-04
    33      40   1.64780643e-03   8.33288684e-05
    33      41   1.48450895e-03   5.85211762e-04
    33      42   1.36180040e-03   1.25073694e-03
    33      43   5.35257897e-03   3.86005843e-02
    33      44   1.33033880e-03   4.02873655e-02
    33      45   4.83459043e-03   3.61600161e-02
    33      46   2.42174752e-03   1.41001147e-02
    33      47   2.35115005e-03   2.33288489e-02
    33      48   1.78463896e-03   2.72923713e-04
    33      49   3.09121160e-04   8.03188230e-03
    33      50   1.78714819e-03   8.02929744e-03
    34       1   1.35193403e-04   4.30646339e-04
    34       2   4.22919204e-04   3.73261546e-03
    34       3   1.79236739e-04   2.78405146e-03
    34       4   1.81659138e-03   1.10937392e-02
    34       5   1.03078273e-04   1.10447621e-02
    34       6   9.96147112e-05   3.93589652e-04
    34       7   3.71664232e-06   7.20036465e-04
    34       8   1.97945776e-04   1.16310770e-03
    34       9   3.78981400e-04   3.34714431e-03
    34      10   1.60702457e-05   2.07619824e-03
    34      11   2.50711802e-04   1.60344175e-03
    34      12   3.52106272e-03   2.23916690e-02
    34      13   9.26224244e-05   2.05922558e-02
    34      14   2.28861038e-04   1.91813058e-03
    34      15   2.47521710e-04   7.71047809e-05
    34      16   2.22230385e-04   2.17110868e-04
    34      17   4.09322999e-04   3.50528004e-03
    34      18   1.47960223e-04   3.28778777e-03
    34      19   6.70497377e-04   4.72254335e-03
    34      20   2.31632739e-04   5.15479782e-03
    34      21   1.96909491e-02   1.14623194e-01
    34      22   2.42488881e-04   1.19234462e-01
    34      23   3.42878353e-03   1.86012614e-02
    34      24   1.53001678e-04   1.93013787e-02
    34      25   5.12760113e-05   1.19472958e-03
    34      26   9.99381640e-05   2.84102104e-04
    34      27   2.37469868e-04   8.08150124e-04
    34      28   2.55689400e-04   4.57422332e-05
    34      29   2.38386591e-04   1.23251296e-04
    34      30   2.79662892e-04   3.46666569e-04
    34      31   3.44085478e-04   6.42244269e-05
    34      32   3.32306239e-04   3.45913476e-05
    34      33   3.55647924e-04   1.00459261e-04
    34      34   3.00306211e-04   1.97282938e-04
    34      35   9.34607809e-04   8.51666672e-03
    34      36   1.68537059e-04   7.92540650e-03
    34      37   2.68994703e-04   5.44942714e-04
    34      38   3.18316967e-04   6.46784403e-05
    34      39   3.31612436e-04   1.01217325e-04
    34      40   2.72561538e-04   1.97329997e-04
    34      41   9.67181773e-04   8.51785217e-03
    34      42   1.53602160e-04   7.92852348e-03
    34      43   2.27535164e-04   5.42034594e-04
    34      44   3.13958490e-04   7.02233746e-05
    34      45   3.18192464e-04   1.01825008e-04
    34      46   2.72699856e-04   1.98015598e-04
    34      47   9.74704710e-04   8.51894777e-03
    34      48   1.51737480e-04   7.92939574e-03
    34      49   2.41183185e-04   5.43667213e-04
    34      50   2.96450572e-04   6.51922807e-05
    35       1   1.92314532e-04   3.29335393e-04
    35       2   1.48034130e-04   1.85651898e-04
    35       3   6.16883395e-04   2.85983438e-03
    35       4   6.89288305e-04   4.13589749e-04
    35       5   1.42750153e-04   3.16457989e-03
    35       6   3.28857543e-04   9.78902388e-04
    35       7   3.12732527e-04   4.57173617e-04
    35       8   2.63388751e-04   3.29999807e-04
    35       9   2.75988775e-04   3.70735958e-05
    35      10   2.84324041e-04   3.19552828e-05
    35      11   2.78751322e-04   1.27279061e-04
    35      12   6.09564214e-04   1.66805772e-03
    35      13   2.29669334e-04   1.76819398e-03
    35      14   5.35930735e-04   1.75801416e-03
    35      15   2.44088561e-04   1.75788286e-03
    35      16   5.77445756e-04   1.76119899e-03
    35      17   1.34524055e-04   1.77540377e-03
    35      18   3.81380720e-04   1.75067637e-03
    35      19   1.56926727e-05   1.76579598e-03
    35      20   3.21003755e-04   1.75708276e-03
    35      21   1.11487512e-05   1.76170587e-03
    35      22   1.82641810e-04   1.74382422e-03
    35      23   7.51050742e-05   1.75262792e-03
    35      24   2.46318204e-04   1.75857579e-03
    35      25   5.31362187e-05   1.75759899e-03
    35      26   1.95809781e-04   1.75013718e-03
    35      27   5.41130965e-06   1.74620856e-03
    35      28   2.03188016e-04   1.74555629e-03
    35      29   3.06060707e-04   1.78175434e-03
    35      30   1.80905592e-04   1.77747275e-03
    35      31   1.52174130e-04   1.76120159e-03
    35      32   1.95939744e-04   1.76142678e-03
    35      33   1.07911844e-04   1.75795579e-03
    35      34   1.93211811e-04   1.75609686e-03
    35      35   1.18975580e-04   1.75884382e-03
    35      36   2.08857132e-04   1.75914701e-03
    35      37   1.27315130e-04   1.76165651e-03
    35      38   1.77461270e-04   1.75639767e-03
    35      39   1.20170202e-04   1.75711916e-03
    35      40   1.78984107e-04   1.75576045e-03
    35      41   1.52316877e-04   1.76098848e-03
    35      42   2.75174913e-04   1.77085968e-03
    35      43   1.50850517e-04   1.77227724e-03
    35      44   2.19840227e-04   1.76410232e-03
    35      45   1.21851967e-04   1.76231502e-03
    35      46   2.17990525e-04   1.76054328e-03
    35      47   1.35896001e-04   1.76371893e-03
    35      48   1.97236975e-04   1.75971667e-03
    35      49   1.12524224e-04   1.75864049e-03
    35      50   2.03834293e-04   1.75787806e-03
    36       1   1.77126184e-04   1.64853382e-03
    36       2   1.79497227e-02   2.80935973e-03
    36       3   1.29681910e-02   1.03971512e-02
    36       4   1.45538695e-02   1.02264571e-02
    36       5   1.89031957e-02   6.98553967e-04
    36       6   1.29381318e-02   4.70297167e-02
    36       7   6.49127494e-04   4.78718866e-02
    36       8   7.09952016e-04   5.33551612e-03
    36       9   9.31089450e-04   2.25522731e-03
    36      10   2.73338270e-04   2.96552715e-03
    36      11   1.08391922e-05   2.91515256e-04
    36      12   3.21699306e-04   7.03739442e-04
    36      13   6.32879255e-04   2.72810871e-04
    36      14   4.53474259e-04   1.36847449e-04
    36      15   1.51169290e-04   3.09920951e-04
    36      16   3.85489566e-04   4.81555105e-04
    36      17   4.32160410e-04   1.08836022e-04
    36      18   4.37127060e-03   2.49291829e-02
    36      19   1.94534937e-04   2.51750783e-02
    36      20   3.48715640e-04   8.63967862e-04
    36      21   7.83402035e-05   8.90384845e-04
    36      22   1.16395574e-04   6.21483292e-05
    36      23   4.68069374e-04   1.73968985e-03
    36      24   2.34326141e-03   1.00181480e-02
    36      25   5.27980388e-04   1.03104746e-02
    36      26   7.41002914e-04   7.53515772e-04
    36      27   8.07605008e-03   4.73872675e-02
    36      28   1.92225225e-04   5.05451705e-02
    36      29   1.24430999e-03   5.45506829e-03
    36      30   7.71527866e-04   2.34272315e-03
    36      31   4.91909231e-04   2.85852532e-03
    36      32   7.45130235e-04   2.90613857e-04
    36      33   5.80966744e-04   6.88719404e-04
    36      34   1.60892952e-04   3.41161849e-04
    36      35   1.87165117e-04   1.57894585e-04
    36      36   2.23735236e-04   2.25955915e-04
    36      37   4.50723439e-04   4.25932702e-04
    36      38   4.45653968e-04   1.02979877e-04
    36      39   4.28432087e-03   2.49178227e-02
    36      40   7.79806135e-05   2.51783012e-02
    36      41   2.73183920e-04   8.68791993e-04
    36      42   1.57505884e-04   8.73961746e-04
    36      43   1.87338887e-04   6.23982843e-05
    36      44   4.90524382e-04   1.73402409e-03
    36      45   2.17345958e-03   9.99436381e-03
    36      46   3.66880958e-04   1.03067987e-02
    36      47   5.12843259e-04   7.43312099e-04
    36      48   8.63511331e-03   4.74514763e-02
    36      49   1.55736029e-04   5.05914943e-02
    36      50   1.17124037e-03   5.45029325e-03
    37       1   4.70864483e-04   2.71753520e-03
    37       2   3.00185294e-03   2.05757873e-02
    37       3   9.98156194e-04   2.37028564e-02
    37       4   9.21010949e-04   1.86447510e-04
    37       5   1.35245496e-05   5.06659412e-03
    37       6   9.84784134e-04   5.30065870e-03
    37       7   9.39343982e-04   2.58707182e-04
    37       8   7.15196338e-04   4.74503987e-04
    37       9   8.89199772e-04   4.20093060e-04
    37      10   9.52934804e-04   7.28493070e-05
    37      11   9.76020493e-04   6.56242028e-05
    37      12   1.23090988e-03   1.73448474e-04
    37      13   3.05792423e-04   2.15930254e-03
    37      14   7.90277956e-04   1.95346928e-03
    37      15   8.35301409e-04   2.24627624e-04
    37      16   1.18064046e-03   5.12338378e-04
    37      17   1.10590976e-03   8.76545964e-04
    37      18   1.12805602e-03   5.64614137e-04
    37      19   2.74382995e-03   2.28505022e-04
    37      20   1.96985049e-03   7.32830698e-04
    37      21   5.32099367e-04   7.38555561e-04
    37      22   9.55637947e-05   6.50648269e-04
    37      23   1.92564473e-04   2.06222396e-04
    37      24   5.78186465e-05   4.86272547e-04
    37      25   2.29686831e-04   8.88684296e-04
    37      26   5.44592409e-05   5.88158887e-04
    37      27   2.59622033e-04   1.94281649e-04
    37      28   6.78770056e-05   4.92616566e-04
    37      29   2.20326894e-04   8.86361641e-04
    37      30   5.34741203e-05   5.87030854e-04
    37      31   1.13270708e-04   1.73950555e-04
    37      32   9.10225056e-06   4.85847695e-04
    37      33   1.83517055e-04   8.92023881e-04
    37      34   6.19924355e-05   5.81103555e-04
    37      35   1.00715096e-04   1.71146283e-04
    37      36   2.94461415e-05   4.79336090e-04
    37      37   2.17886088e-04   8.90561672e-04
    37      38   6.49891459e-05   5.85211118e-04
    37      39   1.13259663e-04   1.72414110e-04
    37      40   2.62033411e-05   4.81030817e-04
    37      41   2.18800424e-04   8.91049044e-04
    37      42   7.00953657e-05   5.84691515e-04
    37      43   1.31434712e-04   1.74153701e-04
    37      44   4.84295906e-05   4.80600058e-04
    37      45   2.29236016e-04   8.89699066e-04
    37      46   7.56368795e-05   5.85349280e-04
    37      47   1.24118845e-04   1.72456410e-04
    37      48   7.40063390e-05   4.77094701e-04
    37      49   2.42639672e-04   8.88290876e-04
    37      50   8.94216396e-05   5.85344442e-04
    38       1   1.19284579e-04   2.54774720e-04
    38       2   1.76539444e-02   8.95493558e-02
    38       3   1.20950313e-03   9.44922947e-02
    38       4   2.51585776e-05   7.92790514e-04
    38       5   9.66941059e-05   9.74203747e-04
    38       6   2.03065715e-05   8.05771391e-04
    38       7   3.36251330e-04   6.76946545e-05
    38       8   2.21815297e-04   6.16462862e-04
    38       9   2.70827581e-02   1.51137907e-01
    38      10   1.27409702e-04   1.65091647e-01
    38      11   3.53809565e-04   9.39954961e-04
    38      12   1.66763771e-04   9.82342127e-04
    38      13   3.30003369e-04   8.17017400e-04
    38      14   3.19131398e-04   4.68079512e-05
    38      15   2.06776376e-04   6.16263749e-04
    38      16   2.73260462e-02   1.51203290e-01
    38      17   1.32328116e-04   1.65199340e-01
    38      18   3.52130130e-04   9.39192924e-04
    38      19   1.67935943e-04   9.82036483e-04
    38      20   3.30832620e-04   8.16982457e-04
    38      21   3.18111081e-04   4.69351228e-05
    38      22   2.06511547e-04   6.16184348e-04
    38      23   2.71607235e-02   1.51133867e-01
    38      24   1.33098473e-04   1.65098912e-01
    38      25   3.52070693e-04   9.39093992e-04
    38      26   1.67997897e-04   9.82022082e-04
    38      27   3.30728702e-04   8.16967565e-04
    38      28   3.18196199e-04   4.69261362e-05
    38      29   2.06653640e-04   6.16177210e-04
