  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 2.41500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.91688526e-04   1.51446984e-04  -5.90500902e-05
 2.41600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.91403042e-04   1.51336610e-04  -5.90070577e-05
 2.41700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.91117556e-04   1.51226234e-04  -5.89640246e-05
 2.41800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.90832101e-04   1.51115870e-04  -5.89209958e-05
 2.41900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.90546662e-04   1.51005512e-04  -5.88779690e-05
 2.42000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.90261223e-04   1.50895153e-04  -5.88349420e-05
 2.42100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.89975784e-04   1.50784794e-04  -5.87919146e-05
 2.42200000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.89690452e-04   1.50674476e-04  -5.87489031e-05
 2.42300000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.89405421e-04   1.50564273e-04  -5.87059365e-05
 2.42400000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.89120390e-04   1.50454071e-04  -5.86629696e-05
 2.42500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.88835359e-04   1.50343867e-04  -5.86200024e-05
 2.42600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.88550328e-04   1.50233664e-04  -5.85770349e-05
 2.42700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.88265974e-04   1.50123722e-04  -5.85341691e-05
 2.42800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.87981685e-04   1.50013804e-04  -5.84913127e-05
 2.42900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.87697396e-04   1.49903886e-04  -5.84484560e-05
 2.43000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.87413107e-04   1.49793968e-04  -5.84055991e-05
 2.43100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.87129437e-04   1.49684288e-04  -5.83628351e-05
 2.43200000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.86846244e-04   1.49574793e-04  -5.83201426e-05
 2.43300000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.86563051e-04   1.49465297e-04  -5.82774499e-05
 2.43400000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.86279859e-04   1.49355800e-04  -5.82347568e-05
 2.43500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.85996964e-04   1.49246419e-04  -5.81921084e-05
 2.43600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.85715144e-04   1.49137452e-04  -5.81496216e-05
 2.43700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.85433324e-04   1.49028486e-04  -5.81071345e-05
 2.43800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.85151505e-04   1.48919519e-04  -5.80646471e-05
 2.43900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.84869686e-04   1.48810551e-04  -5.80221595e-05
 2.44000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.84589476e-04   1.48702206e-04  -5.79799142e-05
 2.44100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.84309509e-04   1.48593953e-04  -5.79377050e-05
 2.44200000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.84029543e-04   1.48485701e-04  -5.78954957e-05
 2.44300000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.83749575e-04   1.48377448e-04  -5.78532859e-05
 2.44400000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.83470713e-04   1.48269622e-04  -5.78112424e-05
 2.44500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.83192862e-04   1.48162186e-04  -5.77693510e-05
 2.44600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.82915011e-04   1.48054750e-04  -5.77274593e-05
 2.44700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.82637162e-04   1.47947314e-04  -5.76855674e-05
 2.44800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.82359741e-04   1.47840043e-04  -5.76437399e-05
 2.44900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.82084358e-04   1.47733560e-04  -5.76022191e-05
 2.45000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.81808975e-04   1.47627076e-04  -5.75606981e-05
 2.45100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.81533592e-04   1.47520592e-04  -5.75191769e-05
 2.45200000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.81258209e-04   1.47414108e-04  -5.74776553e-05
 2.45300000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.80985135e-04   1.47308516e-04  -5.74364813e-05
 2.45400000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.80712544e-04   1.47203110e-04  -5.73953798e-05
 2.45500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.80439956e-04   1.47097705e-04  -5.73542786e-05
 2.45600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.80167366e-04   1.46992298e-04  -5.73131767e-05
 2.45700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.79896275e-04   1.46887471e-04  -5.72723005e-05
 2.45800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.79626819e-04   1.46783276e-04  -5.72316703e-05
 2.45900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.79357363e-04   1.46679080e-04  -5.71910398e-05
 2.46000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.79087908e-04   1.46574884e-04  -5.71504091e-05
 2.46100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.78818894e-04   1.46470858e-04  -5.71098448e-05
 2.46200000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.78552834e-04   1.46367974e-04  -5.70697253e-05
 2.46300000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.78286774e-04   1.46265090e-04  -5.70296055e-05
 2.46400000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.78020715e-04   1.46162205e-04  -5.69894855e-05
 2.46500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.77754656e-04   1.46059320e-04  -5.69493654e-05
 2.46600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.77491607e-04   1.45957598e-04  -5.69096985e-05
 2.46700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.77229394e-04   1.45856200e-04  -5.68701574e-05
 2.46800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.76967180e-04   1.45754800e-04  -5.68306158e-05
 2.46900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.76704964e-04   1.45653399e-04  -5.67910737e-05
 2.47000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.76444532e-04   1.45552688e-04  -5.67518002e-05
 2.47100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.76186416e-04   1.45452872e-04  -5.67128753e-05
 2.47200000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.75928300e-04   1.45353055e-04  -5.66739503e-05
 2.47300000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.75670185e-04   1.45253238e-04  -5.66350251e-05
 2.47400000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.75412452e-04   1.45153569e-04  -5.65961573e-05
 2.47500000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.75158752e-04   1.45055458e-04  -5.65578970e-05
 2.47600000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.74905047e-04   1.44957346e-04  -5.65196356e-05
 2.47700000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.74651348e-04   1.44859234e-04  -5.64813748e-05
 2.47800000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.74397645e-04   1.44761122e-04  -5.64431132e-05
 2.47900000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.74147437e-04   1.44664360e-04  -5.64053782e-05
 2.48000000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.73898463e-04   1.44568074e-04  -5.63678287e-05
 2.48100000e+00   2.42927990e-03  -1.21057140e-03   2.46674053e-02  -3.73649488e-04   1.44471788e-04  -5.63302790e-05
