# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50569538e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
# Faces         : 120
# Area          : 1.50570497e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0028          	-1.26217745e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570480e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.003           	1.29246971e-26
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570480e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.003           	1.29246971e-26
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570480e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.003           	1.29246971e-26
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570480e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.003           	1.29246971e-26
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570461e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0032          	-3.63507105e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570461e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0032          	-3.63507105e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570461e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0032          	-3.63507105e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570461e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0032          	-3.63507105e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570449e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0034          	8.88572924e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570449e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0034          	8.88572924e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570449e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0034          	8.88572924e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570444e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0036          	1.41363874e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570444e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0036          	1.41363874e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570444e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0036          	1.41363874e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570444e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0036          	1.41363874e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570447e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0038          	-3.28166137e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570447e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0038          	-3.28166137e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570447e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0038          	-3.28166137e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570447e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0038          	-3.28166137e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570452e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.004           	5.45260658e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570452e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.004           	5.45260658e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570452e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.004           	5.45260658e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570452e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.004           	5.45260658e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0042          	5.35163238e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0042          	5.35163238e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0042          	5.35163238e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0042          	5.35163238e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0044          	-1.26217745e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0044          	-1.26217745e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0044          	-1.26217745e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0046          	-5.04870979e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0046          	-5.04870979e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0046          	-5.04870979e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570460e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0046          	-5.04870979e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570459e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0048          	7.57306469e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570459e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0048          	7.57306469e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570459e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0048          	7.57306469e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570459e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0048          	7.57306469e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570459e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0048          	7.57306469e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570459e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0048          	7.57306469e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.005           	1.61558713e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0052          	-2.09521456e-27
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0054          	-9.71876635e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0056          	-1.81191489e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0058          	6.75264935e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0058          	6.75264935e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0058          	6.75264935e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0058          	6.75264935e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0058          	6.75264935e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0058          	6.75264935e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.006           	-2.39813715e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.006           	-2.39813715e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.006           	-2.39813715e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.006           	-2.39813715e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570456e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.006           	-2.39813715e-28
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0062          	9.46633086e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0062          	9.46633086e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0062          	9.46633086e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0064          	-6.31088724e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0064          	-6.31088724e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0066          	2.56379794e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0066          	2.56379794e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0066          	2.56379794e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0066          	2.56379794e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0066          	2.56379794e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0068          	4.73316543e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0068          	4.73316543e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0068          	4.73316543e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.007           	-2.83989926e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.007           	-2.83989926e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.007           	-2.83989926e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0072          	-9.78187522e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0072          	-9.78187522e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0072          	-9.78187522e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0074          	4.02319062e-29
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0076          	-2.09541178e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0076          	-2.09541178e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0076          	-2.09541178e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0076          	-2.09541178e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0078          	-9.46633086e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0078          	-9.46633086e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0078          	-9.46633086e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.008           	-1.57772181e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0082          	-4.83177304e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0084          	2.34722712e-32
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0086          	-3.64848169e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0088          	-1.72563323e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.009           	-4.16000868e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0092          	3.01985815e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0092          	3.01985815e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0092          	3.01985815e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0094          	-3.26445126e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0096          	1.12166160e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0096          	1.12166160e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0096          	1.12166160e-30
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.0098          	-5.91645679e-31
# Region type : patch interface_downstream
# Faces         : 120
# Area          : 1.50570457e-05
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.01            	-5.32481111e-30
