# Region type : patch outlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.237         	-2.512456e-08
0.238         	-2.478667e-08
0.239         	-2.442682e-08
0.24          	-2.404058e-08
0.241         	-2.362937e-08
0.242         	-2.319514e-08
0.243         	-2.273961e-08
0.244         	-2.226140e-08
0.245         	-2.175959e-08
0.246         	-2.123605e-08
0.247         	-2.069238e-08
0.248         	-2.012919e-08
0.249         	-1.954439e-08
0.25          	-1.893970e-08
0.251         	-1.831631e-08
0.252         	-1.767594e-08
0.253         	-1.701675e-08
0.254         	-1.633985e-08
0.255         	-1.564646e-08
0.256         	-1.493778e-08
0.257         	-1.421392e-08
0.258         	-1.347490e-08
0.259         	-1.272185e-08
0.26          	-1.195575e-08
0.261         	-1.118029e-08
0.262         	-1.041471e-08
0.263         	-9.657195e-09
0.264         	-8.906477e-09
0.265         	-8.161591e-09
0.266         	-7.444298e-09
0.267         	-6.757520e-09
0.268         	-6.097924e-09
0.269         	-5.462828e-09
0.27          	-4.850615e-09
0.271         	-4.260115e-09
0.272         	-3.689570e-09
0.273         	-3.137466e-09
0.274         	-2.602491e-09
0.275         	-2.084762e-09
0.276         	-1.583011e-09
0.277         	-1.095979e-09
0.278         	-6.227644e-10
0.279         	-1.638522e-10
0.28          	2.814471e-10
0.281         	7.139150e-10
0.282         	1.134614e-09
0.283         	1.543349e-09
0.284         	1.939509e-09
0.285         	2.324050e-09
0.286         	2.697818e-09
0.287         	3.061447e-09
0.288         	3.412923e-09
0.289         	3.753215e-09
0.29          	4.083178e-09
0.291         	4.403557e-09
0.292         	4.712883e-09
0.293         	5.010907e-09
0.294         	5.298601e-09
0.295         	5.576741e-09
0.296         	5.844810e-09
0.297         	6.101323e-09
0.298         	6.347215e-09
0.299         	6.583324e-09
0.3           	6.810288e-09
0.301         	7.025363e-09
0.302         	7.229292e-09
0.303         	7.423068e-09
0.304         	7.607456e-09
0.305         	7.780677e-09
0.306         	7.942257e-09
0.307         	8.093315e-09
0.308         	8.234678e-09
0.309         	8.365734e-09
0.31          	8.484673e-09
0.311         	8.592730e-09
0.312         	8.690573e-09
0.313         	8.778976e-09
0.314         	8.855154e-09
0.315         	8.919963e-09
0.316         	8.974361e-09
0.317         	9.019056e-09
0.318         	9.052679e-09
0.319         	9.074747e-09
0.32          	9.086159e-09
0.321         	9.087758e-09
0.322         	9.079432e-09
0.323         	9.059468e-09
0.324         	9.028953e-09
0.325         	8.988633e-09
0.326         	8.939237e-09
0.327         	8.878773e-09
0.328         	8.807976e-09
0.329         	8.727531e-09
0.33          	8.638153e-09
0.331         	8.539248e-09
0.332         	8.430308e-09
0.333         	8.312179e-09
0.334         	8.185513e-09
0.335         	8.050576e-09
0.336         	7.906342e-09
0.337         	7.753568e-09
0.338         	7.592887e-09
0.339         	7.424806e-09
0.34          	7.248663e-09
0.341         	7.064835e-09
0.342         	6.873938e-09
0.343         	6.676402e-09
0.344         	6.472298e-09
