# Region type : patch outlet_tm
# Faces         : 13
# Area          : 1.30005803e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
10              	2.49757118e-11
20              	2.49867427e-11
30              	2.49700215e-11
40              	2.49564548e-11
