
 total force (fx,fy,fz) for set POSTERIOR_DURA and time  0.1875000E+00

        1.854487E-07 -3.045930E-18 -1.375035E-04

 displacements (vx,vy,vz) for set POSTERIOR_DURA and time  0.1875000E+00

      3182  0.000000E+00  0.000000E+00  0.000000E+00
      3185  0.000000E+00  0.000000E+00  0.000000E+00
      3188  0.000000E+00  0.000000E+00  0.000000E+00
      3191  0.000000E+00  0.000000E+00  0.000000E+00
      3194  0.000000E+00  0.000000E+00  0.000000E+00
      3197  0.000000E+00  0.000000E+00  0.000000E+00
      3200  0.000000E+00  0.000000E+00  0.000000E+00
      3413  0.000000E+00  0.000000E+00  0.000000E+00
      3416  0.000000E+00  0.000000E+00  0.000000E+00
      3419  0.000000E+00  0.000000E+00  0.000000E+00
      3422  0.000000E+00  0.000000E+00  0.000000E+00
      3425  0.000000E+00  0.000000E+00  0.000000E+00
      3428  0.000000E+00  0.000000E+00  0.000000E+00
      3611  0.000000E+00  0.000000E+00  0.000000E+00
      3614  0.000000E+00  0.000000E+00  0.000000E+00
      3617  0.000000E+00  0.000000E+00  0.000000E+00
      3620  0.000000E+00  0.000000E+00  0.000000E+00
      3623  0.000000E+00  0.000000E+00  0.000000E+00
      3626  0.000000E+00  0.000000E+00  0.000000E+00
      3809  0.000000E+00  0.000000E+00  0.000000E+00
      3812  0.000000E+00  0.000000E+00  0.000000E+00
      3815  0.000000E+00  0.000000E+00  0.000000E+00
      3818  0.000000E+00  0.000000E+00  0.000000E+00
      3821  0.000000E+00  0.000000E+00  0.000000E+00
      3972  0.000000E+00  0.000000E+00  0.000000E+00
      3973  0.000000E+00  0.000000E+00  0.000000E+00
      3974  0.000000E+00  0.000000E+00  0.000000E+00
      3975  0.000000E+00  0.000000E+00  0.000000E+00
      3976  0.000000E+00  0.000000E+00  0.000000E+00
      3977  0.000000E+00  0.000000E+00  0.000000E+00
      3978  0.000000E+00  0.000000E+00  0.000000E+00
      3979  0.000000E+00  0.000000E+00  0.000000E+00
      3980  0.000000E+00  0.000000E+00  0.000000E+00
      3981  0.000000E+00  0.000000E+00  0.000000E+00
      3982  0.000000E+00  0.000000E+00  0.000000E+00
      3983  0.000000E+00  0.000000E+00  0.000000E+00
      3984  0.000000E+00  0.000000E+00  0.000000E+00
      3985  0.000000E+00  0.000000E+00  0.000000E+00
      4126  0.000000E+00  0.000000E+00  0.000000E+00
      4127  0.000000E+00  0.000000E+00  0.000000E+00
      4128  0.000000E+00  0.000000E+00  0.000000E+00
      4129  0.000000E+00  0.000000E+00  0.000000E+00
      4130  0.000000E+00  0.000000E+00  0.000000E+00
      4131  0.000000E+00  0.000000E+00  0.000000E+00
      4132  0.000000E+00  0.000000E+00  0.000000E+00
      4133  0.000000E+00  0.000000E+00  0.000000E+00
      4134  0.000000E+00  0.000000E+00  0.000000E+00
      4135  0.000000E+00  0.000000E+00  0.000000E+00
      4136  0.000000E+00  0.000000E+00  0.000000E+00
      4137  0.000000E+00  0.000000E+00  0.000000E+00
      4258  0.000000E+00  0.000000E+00  0.000000E+00
      4259  0.000000E+00  0.000000E+00  0.000000E+00
      4260  0.000000E+00  0.000000E+00  0.000000E+00
      4261  0.000000E+00  0.000000E+00  0.000000E+00
      4262  0.000000E+00  0.000000E+00  0.000000E+00
      4263  0.000000E+00  0.000000E+00  0.000000E+00
      4264  0.000000E+00  0.000000E+00  0.000000E+00
      4265  0.000000E+00  0.000000E+00  0.000000E+00
      4266  0.000000E+00  0.000000E+00  0.000000E+00
      4267  0.000000E+00  0.000000E+00  0.000000E+00
      4268  0.000000E+00  0.000000E+00  0.000000E+00
      4269  0.000000E+00  0.000000E+00  0.000000E+00
      4390  0.000000E+00  0.000000E+00  0.000000E+00
      4391  0.000000E+00  0.000000E+00  0.000000E+00
      4392  0.000000E+00  0.000000E+00  0.000000E+00
      4393  0.000000E+00  0.000000E+00  0.000000E+00
      4394  0.000000E+00  0.000000E+00  0.000000E+00
      4395  0.000000E+00  0.000000E+00  0.000000E+00
      4396  0.000000E+00  0.000000E+00  0.000000E+00
      4397  0.000000E+00  0.000000E+00  0.000000E+00
      4398  0.000000E+00  0.000000E+00  0.000000E+00
      4399  0.000000E+00  0.000000E+00  0.000000E+00

 total force (fx,fy,fz) for set POSTERIOR_PIA and time  0.1875000E+00

        4.007347E-08 -1.549054E-17  1.205350E-04

 displacements (vx,vy,vz) for set POSTERIOR_PIA and time  0.1875000E+00

       545  0.000000E+00  0.000000E+00  0.000000E+00
       551  0.000000E+00  0.000000E+00  0.000000E+00
       557  0.000000E+00  0.000000E+00  0.000000E+00
       563  0.000000E+00  0.000000E+00  0.000000E+00
       569  0.000000E+00  0.000000E+00  0.000000E+00
       575  0.000000E+00  0.000000E+00  0.000000E+00
       581  0.000000E+00  0.000000E+00  0.000000E+00
