  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 2.10000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.89554185e-04   1.90660435e-04  -7.23144735e-05
 2.11000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.88370078e-04   1.90199602e-04  -7.21398045e-05
 2.12000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.87185987e-04   1.89738755e-04  -7.19651220e-05
 2.13000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.86001915e-04   1.89277897e-04  -7.17904286e-05
 2.14000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.84821003e-04   1.88818237e-04  -7.16161779e-05
 2.15000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.83640260e-04   1.88358616e-04  -7.14419321e-05
 2.16000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.82459517e-04   1.87898973e-04  -7.12676694e-05
 2.17000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.81278801e-04   1.87439320e-04  -7.10933960e-05
 2.18000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.80112236e-04   1.86985151e-04  -7.09211923e-05
 2.19000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.78954772e-04   1.86534497e-04  -7.07503111e-05
 2.20000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.77797326e-04   1.86083826e-04  -7.05794145e-05
 2.21000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.76639888e-04   1.85633138e-04  -7.04085037e-05
 2.22000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.75493700e-04   1.85186807e-04  -7.02392377e-05
 2.23000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.74379330e-04   1.84752837e-04  -7.00746480e-05
 2.24000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.73264980e-04   1.84318849e-04  -6.99100423e-05
 2.25000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.72150655e-04   1.83884850e-04  -6.97454243e-05
 2.26000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.71036297e-04   1.83450818e-04  -6.95807875e-05
 2.27000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.69978697e-04   1.83038858e-04  -6.94245104e-05
 2.28000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.68926477e-04   1.82628967e-04  -6.92690082e-05
 2.29000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.67874269e-04   1.82219059e-04  -6.91134914e-05
 2.30000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.66822069e-04   1.81809135e-04  -6.89579616e-05
 2.31000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.65815178e-04   1.81416829e-04  -6.88091046e-05
 2.32000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.64843122e-04   1.81038062e-04  -6.86653721e-05
 2.33000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.63871103e-04   1.80659286e-04  -6.85216283e-05
 2.34000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.62899087e-04   1.80280492e-04  -6.83778705e-05
 2.35000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.61948025e-04   1.79909838e-04  -6.82371923e-05
 2.36000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.61072580e-04   1.79568603e-04  -6.81076613e-05
 2.37000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.60197129e-04   1.79227342e-04  -6.79781126e-05
 2.38000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.59321696e-04   1.78886070e-04  -6.78485523e-05
 2.39000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.58446274e-04   1.78544784e-04  -6.77189807e-05
 2.40000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.57668228e-04   1.78241394e-04  -6.76037715e-05
 2.41000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.56904741e-04   1.77943650e-04  -6.74906959e-05
 2.42000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.56141267e-04   1.77645893e-04  -6.73776083e-05
 2.43000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.55377802e-04   1.77348123e-04  -6.72645096e-05
 2.44000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.54679488e-04   1.77075704e-04  -6.71610178e-05
 2.45000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.54040830e-04   1.76826494e-04  -6.70663202e-05
 2.46000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.53402177e-04   1.76577269e-04  -6.69716099e-05
 2.47000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.52763539e-04   1.76328033e-04  -6.68768900e-05
 2.48000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.52148525e-04   1.76087982e-04  -6.67856475e-05
 2.49000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.51645617e-04   1.75891566e-04  -6.67109461e-05
 2.50000000e-01   2.42342551e-03  -1.20708868e-03   2.46674042e-02  -4.51142710e-04   1.75695134e-04  -6.66362324e-05
