# Region type : patch outlet_tm_left
# Faces         : 4
# Area          : 2.00000000e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
2.24            	2.50503524e-11
2.25            	2.50503524e-11
2.26            	2.50503524e-11
2.27            	2.50503524e-11
2.28            	2.50503524e-11
2.29            	2.50503524e-11
2.3             	2.50503524e-11
2.31            	2.50503524e-11
2.32            	2.50503524e-11
2.33            	2.50503524e-11
2.34            	2.50503524e-11
2.35            	2.50503524e-11
2.36            	2.50503524e-11
2.37            	2.50503524e-11
2.38            	2.50503524e-11
2.39            	2.50503524e-11
2.4             	2.50503524e-11
2.41            	2.50503524e-11
2.42            	2.50503524e-11
2.43            	2.50503524e-11
2.44            	2.50503524e-11
2.45            	2.50503524e-11
2.46            	2.50503524e-11
2.47            	2.50503524e-11
2.48            	2.50503524e-11
2.49            	2.50503524e-11
2.5             	2.50503524e-11
2.51            	2.50503524e-11
2.52            	2.50503524e-11
2.53            	2.50503524e-11
2.54            	2.50503524e-11
2.55            	2.50503524e-11
2.56            	2.50503524e-11
2.57            	2.50503524e-11
2.58            	2.50503524e-11
2.59            	2.50503524e-11
2.6             	2.50503524e-11
2.61            	2.50503524e-11
2.62            	2.50503524e-11
2.63            	2.50503524e-11
2.64            	2.50503524e-11
2.65            	2.50503524e-11
2.66            	2.50503524e-11
2.67            	2.50503524e-11
2.68            	2.50503524e-11
2.69            	2.50503524e-11
2.7             	2.50503524e-11
2.71            	2.50503524e-11
2.72            	2.50503524e-11
2.73            	2.50503524e-11
2.74            	2.50503524e-11
2.75            	2.50503524e-11
2.76            	2.50503524e-11
2.77            	2.50503524e-11
2.78            	2.50503524e-11
2.79            	2.50503524e-11
2.8             	2.50503524e-11
2.81            	2.50503524e-11
2.82            	2.50503524e-11
2.83            	2.50503524e-11
2.84            	2.50503524e-11
2.85            	2.50503524e-11
2.86            	2.50503524e-11
2.87            	2.50503524e-11
2.88            	2.50503524e-11
2.89            	2.50503524e-11
2.9             	2.50503524e-11
2.91            	2.50503524e-11
2.92            	2.50503524e-11
2.93            	2.50503524e-11
2.94            	2.50503524e-11
2.95            	2.50503524e-11
2.96            	2.50503524e-11
2.97            	2.50503524e-11
2.98            	2.50503524e-11
2.99            	2.50503524e-11
3               	2.50503524e-11
3.01            	2.50503524e-11
3.02            	2.50503524e-11
3.03            	2.50503524e-11
3.04            	2.50503524e-11
3.05            	2.50503524e-11
3.06            	2.50503524e-11
3.07            	2.50503524e-11
3.08            	2.50503524e-11
3.09            	2.50503524e-11
3.1             	2.50503524e-11
3.11            	2.50503524e-11
3.12            	2.50503524e-11
3.13            	2.50503524e-11
3.14            	2.50503524e-11
3.15            	2.50503524e-11
3.16            	2.50503524e-11
3.17            	2.50503524e-11
3.18            	2.50503524e-11
3.19            	2.50503524e-11
3.2             	2.50503524e-11
3.21            	2.50503524e-11
3.22            	2.50503524e-11
3.23            	2.50503524e-11
3.24            	2.50503524e-11
3.25            	2.50503524e-11
3.26            	2.50503524e-11
3.27            	2.50503524e-11
3.28            	2.50503524e-11
3.29            	2.50503524e-11
3.3             	2.50503524e-11
3.31            	2.50503524e-11
3.32            	2.50503524e-11
3.33            	2.50503524e-11
3.34            	2.50503524e-11
3.35            	2.50503524e-11
3.36            	2.50503524e-11
3.37            	2.50503524e-11
3.38            	2.50503524e-11
3.39            	2.50503524e-11
3.4             	2.50503524e-11
3.41            	2.50503524e-11
3.42            	2.50503524e-11
3.43            	2.50503524e-11
3.44            	2.50503524e-11
3.45            	2.50503524e-11
3.46            	2.50503524e-11
3.47            	2.50503524e-11
3.48            	2.50503524e-11
3.49            	2.50503524e-11
3.5             	2.50503524e-11
3.51            	2.50503524e-11
3.52            	2.50503524e-11
3.53            	2.50503524e-11
3.54            	2.50503524e-11
3.55            	2.50503524e-11
3.56            	2.50503524e-11
3.57            	2.50503524e-11
3.58            	2.50503524e-11
3.59            	2.50503524e-11
3.6             	2.50503524e-11
3.61            	2.50503524e-11
3.62            	2.50503524e-11
3.63            	2.50503524e-11
3.64            	2.50503524e-11
3.65            	2.50503524e-11
3.66            	2.50503524e-11
3.67            	2.50503524e-11
3.68            	2.50503524e-11
3.69            	2.50503524e-11
3.7             	2.50503524e-11
3.71            	2.50503524e-11
3.72            	2.50503524e-11
3.73            	2.50503524e-11
3.74            	2.50503524e-11
3.75            	2.50503524e-11
3.76            	2.50503524e-11
3.77            	2.50503524e-11
3.78            	2.50503524e-11
3.79            	2.50503524e-11
3.8             	2.50503524e-11
3.81            	2.50503524e-11
3.82            	2.50503524e-11
3.83            	2.50503524e-11
3.84            	2.50503524e-11
3.85            	2.50503524e-11
3.86            	2.50503524e-11
3.87            	2.50503524e-11
3.88            	2.50503524e-11
3.89            	2.50503524e-11
3.9             	2.50503524e-11
3.91            	2.50503524e-11
3.92            	2.50503524e-11
3.93            	2.50503524e-11
3.94            	2.50503524e-11
3.95            	2.50503524e-11
3.96            	2.50503524e-11
3.97            	2.50503524e-11
3.98            	2.50503524e-11
3.99            	2.50503524e-11
4               	2.50503524e-11
4.01            	2.50503524e-11
4.02            	2.50503524e-11
4.03            	2.50503524e-11
4.04            	2.50503524e-11
4.05            	2.50503524e-11
4.06            	2.50503524e-11
4.07            	2.50503524e-11
4.08            	2.50503524e-11
4.09            	2.50503524e-11
4.1             	2.50503524e-11
4.11            	2.50503524e-11
4.12            	2.50503524e-11
4.13            	2.50503524e-11
4.14            	2.50503524e-11
4.15            	2.50503524e-11
4.16            	2.50503524e-11
4.17            	2.50503524e-11
4.18            	2.50503524e-11
4.19            	2.50503524e-11
4.2             	2.50503524e-11
4.21            	2.50503524e-11
4.22            	2.50503524e-11
4.23            	2.50503524e-11
4.24            	2.50503524e-11
4.25            	2.50503524e-11
4.26            	2.50503524e-11
4.27            	2.50503524e-11
4.28            	2.50503524e-11
4.29            	2.50503524e-11
4.3             	2.50503524e-11
4.31            	2.50503524e-11
4.32            	2.50503524e-11
4.33            	2.50503524e-11
4.34            	2.50503524e-11
4.35            	2.50503524e-11
4.36            	2.50503524e-11
4.37            	2.50503524e-11
4.38            	2.50503524e-11
4.39            	2.50503524e-11
4.4             	2.50503524e-11
4.41            	2.50503524e-11
4.42            	2.50503524e-11
4.43            	2.50503524e-11
4.44            	2.50503524e-11
4.45            	2.50503524e-11
4.46            	2.50503524e-11
4.47            	2.50503524e-11
4.48            	2.50503524e-11
4.49            	2.50503524e-11
4.5             	2.50503524e-11
4.51            	2.50503524e-11
4.52            	2.50503524e-11
4.53            	2.50503524e-11
4.54            	2.50503524e-11
4.55            	2.50503524e-11
4.56            	2.50503524e-11
4.57            	2.50503524e-11
4.58            	2.50503524e-11
4.59            	2.50503524e-11
4.6             	2.50503524e-11
4.61            	2.50503524e-11
4.62            	2.50503524e-11
4.63            	2.50503524e-11
4.64            	2.50503524e-11
4.65            	2.50503524e-11
4.66            	2.50503524e-11
4.67            	2.50503524e-11
4.68            	2.50503524e-11
4.69            	2.50503524e-11
4.7             	2.50503524e-11
4.71            	2.50503524e-11
4.72            	2.50503524e-11
4.73            	2.50503524e-11
4.74            	2.50503524e-11
4.75            	2.50503524e-11
4.76            	2.50503524e-11
4.77            	2.50503524e-11
4.78            	2.50503524e-11
4.79            	2.50503524e-11
4.8             	2.50503524e-11
4.81            	2.50503524e-11
4.82            	2.50503524e-11
4.83            	2.50503524e-11
4.84            	2.50503524e-11
4.85            	2.50503524e-11
4.86            	2.50503524e-11
4.87            	2.50503524e-11
4.88            	2.50503524e-11
4.89            	2.50503524e-11
4.9             	2.50503524e-11
4.91            	2.50503524e-11
4.92            	2.50503524e-11
4.93            	2.50503524e-11
4.94            	2.50503524e-11
4.95            	2.50503524e-11
4.96            	2.50503524e-11
4.97            	2.50503524e-11
4.98            	2.50503524e-11
4.99            	2.50503524e-11
5               	2.50503524e-11
5.01            	2.50823525e-11
5.02            	2.51143525e-11
5.03            	2.51463524e-11
5.04            	2.51783525e-11
5.05            	2.52103524e-11
5.06            	2.52423525e-11
5.07            	2.52743526e-11
5.08            	2.53063525e-11
5.09            	2.53383526e-11
5.1             	2.53703525e-11
5.11            	2.54023524e-11
5.12            	2.54343525e-11
5.13            	2.54663525e-11
5.14            	2.54983524e-11
5.15            	2.55303526e-11
5.16            	2.55623525e-11
5.17            	2.55943524e-11
5.18            	2.56263525e-11
5.19            	2.56583524e-11
5.2             	2.56903525e-11
5.21            	2.57223524e-11
5.22            	2.57543524e-11
5.23            	2.57863525e-11
5.24            	2.58183524e-11
5.25            	2.58503525e-11
5.26            	2.58823525e-11
5.27            	2.59143525e-11
5.28            	2.59463525e-11
5.29            	2.59783525e-11
5.3             	2.60103526e-11
5.31            	2.60423525e-11
5.32            	2.60743525e-11
5.33            	2.61063524e-11
5.34            	2.61383525e-11
5.35            	2.61703525e-11
5.36            	2.62023525e-11
5.37            	2.62343526e-11
5.38            	2.62663524e-11
5.39            	2.62983525e-11
5.4             	2.63303524e-11
5.41            	2.63623525e-11
5.42            	2.63943525e-11
