M1	2.921945e+14	18.2978	None
M1	1.643130e+14	14.1222	None
M2	1.558810e+14	12.5313	None
M2	2.772000e+14	15.4904	None
M3	2.629750e+14	17.9877	None
M3	1.478817e+14	14.0243	None
M1	1.944801e+14	15.1168	3388
M2	2.627853e+14	15.1147	3388
M3	1.944801e+14	15.6125	3388
M3	1.093642e+14	12.6772	3388
M3	1.458395e+14	13.8949	3388
M3	1.684128e+14	14.8989	3388
