  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
   121       3   1.39209071e-04   4.70902440e-04
   121       4   5.50898828e-05   1.09453708e-04
   121       5   1.51313788e-06   2.81607651e-05
   122       1   4.81096904e-03   4.17042496e-03
   122       2   1.26785457e-04   3.64173794e-03
   122       3   3.65157816e-04   1.01282394e-04
   122       4   5.74721214e-04   1.14857602e-04
   122       5   1.98717723e-05   3.21103849e-04
   122       6   5.91401120e-06   1.11339495e-05
   123       1   4.62056029e-03   4.02717008e-03
   123       2   8.95257227e-05   3.59007467e-03
   123       3   3.49339992e-05   4.00170667e-06
   124       1   4.76692109e-03   4.14666420e-03
   124       2   3.35824786e-05   3.65159562e-03
   124       3   9.88286319e-05   4.45858957e-05
   125       1   3.79434053e-03   3.65585511e-03
   125       2   1.86507898e-03   3.80270990e-03
   125       3   4.27386567e-04   7.49437171e-04
   125       4   2.48608115e-04   1.06081696e-04
   125       5   6.23022704e-06   1.37391242e-04
   125       6   1.42210214e-06   2.88332490e-06
   126       1   4.33386700e-03   3.96548524e-03
   126       2   5.52899605e-03   8.67038247e-04
   126       3   1.43374714e-03   2.21630461e-03
   126       4   5.98036797e-05   8.29738307e-04
   126       5   1.32283249e-05   3.27417746e-05
   127       1   4.14709159e-03   3.89353978e-03
   127       2   1.13003122e-03   3.66304180e-03
   127       3   7.75840997e-05   5.45228385e-04
   127       4   1.37590706e-05   5.13452189e-05
   128       1   4.05839725e-03   3.88834340e-03
   128       2   6.04168668e-04   2.67465239e-03
   128       3   1.24722684e-04   2.78964064e-04
   128       4   1.74792242e-05   7.88946233e-05
   129       1   4.16588183e-03   3.97956635e-03
   129       2   1.71689490e-03   2.18138063e-03
   129       3   1.56518837e-04   8.56978926e-04
   129       4   9.53063460e-07   9.29479611e-05
   130       1   3.96963301e-03   3.96605721e-03
   130       2   3.71952709e-04   2.69342823e-03
   130       3   1.60720438e-04   3.07512404e-04
   130       4   1.17251538e-05   7.83076732e-05
   131       1   3.93235052e-03   4.01464324e-03
   131       2   2.16902774e-04   2.72733822e-03
   131       3   2.96910540e-04   2.27778247e-05
   131       4   2.31372683e-05   1.46843870e-04
   131       5   1.68203274e-05   4.85830222e-06
   132       1   3.65290034e-03   4.12842423e-03
   132       2   4.44222427e-04   2.82086125e-03
   132       3   1.09502846e-04   2.76928118e-04
   132       4   1.20419753e-05   6.29869013e-05
   133       1   3.74530764e-03   4.28161071e-03
   133       2   2.17863134e-03   1.57290854e-03
   133       3   6.13948029e-04   8.51273129e-04
   133       4   2.28273061e-04   2.15821526e-04
   133       5   4.78979081e-05   1.50507696e-04
   133       6   5.63450019e-06   2.75142463e-05
   134       1   3.54938285e-03   4.25788827e-03
   134       2   1.43351052e-03   1.77984698e-03
   134       3   6.94521510e-05   7.44795974e-04
   134       4   5.76210122e-05   1.22576861e-05
   135       1   3.11164123e-03   4.15941363e-03
   135       2   4.98160292e-04   2.40291593e-03
   135       3   7.29329519e-06   2.45455424e-04
   135       4   9.11380328e-06   2.35514304e-07
   136       1   3.46143169e-03   4.36210122e-03
   136       2   2.59132381e-03   1.19355406e-03
   136       3   4.85410385e-04   1.13808137e-03
   136       4   1.22598281e-04   2.04415011e-04
   136       5   8.17506688e-06   6.32129303e-05
   137       1   3.29222706e-03   4.46955622e-03
   137       2   3.01426309e-04   2.41461173e-03
   137       3   9.74502201e-05   1.94196091e-04
   137       4   1.19232664e-05   4.37466939e-05
   138       1   3.22919160e-03   4.60411499e-03
   138       2   1.64802129e-03   1.43612288e-03
   138       3   3.77737342e-04   6.90901926e-04
   138       4   5.94943617e-05   1.76699731e-04
   138       5   6.37562857e-06   3.68362382e-05
   139       1   3.30505488e-03   4.67848352e-03
   139       2   7.90797328e-04   1.86968002e-03
   139       3   6.30623852e-05   4.04985281e-04
   139       4   4.53421033e-07   3.77707872e-05
   140       1   3.23694568e-03   4.71595781e-03
   140       2   5.92048172e-04   2.49746765e-03
   140       3   5.16817318e-05   2.72327182e-04
   140       4   4.96933105e-05   2.08170008e-06
   141       1   3.53449084e-03   4.90484808e-03
   141       2   4.43114448e-04   2.18927541e-03
   141       3   1.10178131e-04   1.95508302e-04
   141       4   2.13765826e-05   7.20179156e-05
   142       1   3.33708132e-03   4.96325502e-03
   142       2   3.52913851e-04   2.08979004e-03
   142       3   7.12817649e-06   2.09302781e-04
   142       4   1.33208671e-05   9.62257294e-06
   143       1   3.06445490e-03   4.92438385e-03
   143       2   1.04276395e-03   1.58401944e-03
   143       3   1.46338818e-04   6.46344637e-04
   143       4   2.88024784e-05   5.65377658e-05
   144       1   3.29865693e-03   5.10996773e-03
   144       2   8.31346959e-04   1.82773852e-03
   144       3   2.34192096e-05   4.45450078e-04
   144       4   2.63860612e-05   1.74958341e-06
   145       1   2.90500975e-03   5.19625185e-03
   145       2   1.34799772e-03   1.37008701e-03
   145       3   4.15848538e-05   7.49819899e-04
   145       4   3.21585530e-05   3.21680295e-05
   146       1   2.83101453e-03   5.29136041e-03
   146       2   1.93182046e-03   1.14838356e-03
   146       3   6.63898137e-05   1.06944759e-03
   146       4   2.64397796e-05   4.05535425e-05
   147       1   2.83904729e-03   5.44039473e-03
   147       2   5.36042251e-04   1.66139939e-03
   147       3   3.49743256e-05   2.79514352e-04
   147       4   4.18796591e-05   1.25009137e-06
   148       1   2.73182582e-03   5.52658016e-03
   148       2   1.22176948e-04   1.88292936e-03
   148       3   2.88847244e-05   3.56828387e-05
   149       1   3.18449837e-03   5.53822517e-03
   149       2   9.88098709e-04   2.58383896e-03
   149       3   4.15016769e-04   7.23518328e-04
   149       4   2.29714907e-05   2.26606890e-04
   149       5   6.05131423e-06   6.85620774e-06
   150       1   3.05095940e-03   5.61427424e-03
   150       2   3.19360679e-04   1.88648229e-03
   150       3   5.09391781e-05   2.10814971e-04
   150       4   7.71498738e-06   2.14583033e-05
   151       1   3.04986448e-03   5.59761927e-03
   151       2   5.87290702e-04   1.76268131e-03
   151       3   2.09906979e-05   3.35192442e-04
   151       4   1.24488204e-05   1.49185724e-06
   152       1   3.07537746e-03   5.81025864e-03
   152       2   1.79792280e-05   2.04657173e-03
   152       3   2.17118894e-05   5.29669157e-06
   153       1   2.84091833e-03   5.95181714e-03
   153       2   2.50393819e-04   1.78783646e-03
   153       3   2.70717857e-05   1.60178767e-04
   153       4   1.71618800e-06   1.22932801e-05
   154       1   2.97570334e-03   6.00424856e-03
   154       2   3.04988951e-04   1.84127950e-03
   154       3   2.26014858e-04   5.58755435e-05
   154       4   1.23774227e-04   1.84744343e-04
   154       5   7.80085223e-06   6.78469754e-05
   155       1   2.89635625e-03   6.07035134e-03
   155       2   1.71210350e-04   1.85043837e-03
   155       3   4.11354630e-05   1.26031096e-04
   155       4   7.68695998e-06   1.66592667e-05
   156       1   2.98835033e-03   6.16582196e-03
   156       2   7.72308312e-05   1.94486375e-03
   156       3   6.03234262e-05   2.36653391e-05
   157       1   2.53320059e-03   6.30567140e-03
   157       2   1.20465210e-03   2.22503915e-03
   157       3   1.28025275e-03   5.91947417e-05
   157       4   3.32232175e-04   4.95646414e-04
   157       5   1.73398797e-04   2.72519741e-04
   157       6   1.99646001e-05   7.81759894e-05
   158       1   2.77075827e-03   6.38604931e-03
   158       2   2.79476092e-04   1.74278777e-03
   158       3   6.94017878e-05   1.23078983e-04
   158       4   6.83944856e-05   7.32921180e-05
   159       1   3.33193328e-03   6.39771483e-03
   159       2   3.93622582e-05   2.19431772e-03
   159       3   4.17439366e-04   2.20567601e-04
   159       4   2.20260854e-05   2.04473661e-04
   159       5   7.44796145e-06   9.53646559e-06
   160       1   2.85264848e-03   6.51485146e-03
   160       2   3.39181036e-05   1.91873949e-03
   160       3   2.81124340e-04   1.41758695e-04
   160       4   6.81211665e-05   1.12487249e-04
   160       5   1.63579271e-05   4.54795795e-05
   161       1   2.77755733e-03   6.62236197e-03
   161       2   1.10864361e-03   1.48547999e-03
   161       3   1.80331781e-04   4.91844086e-04
   161       4   4.05604698e-06   9.64333081e-05
   162       1   2.84027650e-03   6.74942039e-03
   162       2   1.18004314e-04   1.85262218e-03
   162       3   2.81777844e-05   6.06853034e-05
   163       1   2.66378032e-03   6.84014698e-03
   163       2   3.54364532e-04   1.68854304e-03
   163       3   2.67938086e-04   3.34708752e-04
   163       4   4.66935921e-05   1.12245374e-04
   163       5   1.47655361e-06   2.42687427e-05
   164       1   2.83291445e-03   6.89770577e-03
   164       2   8.73467071e-05   1.86363852e-03
   164       3   5.86293779e-05   2.90195646e-05
   165       1   2.43871613e-03   7.14046139e-03
   165       2   1.38072354e-03   1.41159621e-03
   165       3   2.36113947e-04   5.97250906e-04
   165       4   6.79545140e-05   1.61988425e-04
   165       5   2.38913620e-05   2.13971654e-05
   166       1   2.95299629e-03   7.13360789e-03
   166       2   8.31675420e-04   1.67957034e-03
   166       3   3.12576536e-05   4.56572550e-04
   166       4   5.97145985e-05   4.34778172e-05
   167       1   2.40635252e-03   7.29281675e-03
   167       2   1.37896061e-05   1.72487820e-03
   167       3   7.04568059e-05   1.81725781e-05
   168       1   2.31803485e-03   7.41605488e-03
   168       2   2.70659926e-03   1.50740252e-03
   168       3   5.72957666e-03   1.55662084e-03
   168       4   5.38485247e-05   2.94797688e-03
   168       5   7.81123871e-05   4.14989462e-05
   169       1   2.24328663e-03   7.50697756e-03
   169       2   3.19476808e-04   1.77588723e-03
   169       3   5.31641846e-05   1.78864374e-04
   169       4   3.15228576e-06   2.45107576e-05
   170       1   2.71825680e-03   7.52354370e-03
   170       2   7.55954337e-04   1.65080125e-03
   170       3   1.81672789e-04   3.04051464e-04
   170       4   2.86437395e-05   1.10015991e-04
   170       5   4.09026140e-06   1.57940244e-05
   171       1   2.72944682e-03   7.60421408e-03
   171       2   1.44373267e-03   2.41354260e-03
   171       3   2.52101979e-04   5.85152405e-04
   171       4   1.50860154e-05   1.45672112e-04
   171       5   3.51460012e-06   8.27373960e-06
   172       1   2.79397742e-03   7.66078681e-03
   172       2   3.36312218e-06   1.91331359e-03
   172       3   3.01984311e-05   2.57149729e-06
   173       1   2.57384874e-03   7.78818900e-03
   173       2   1.80522279e-04   1.78052998e-03
   173       3   6.68505205e-05   1.37068688e-04
   173       4   4.98312716e-06   3.54489061e-05
   174       1   2.70859671e-03   7.86050953e-03
   174       2   2.16738601e-04   1.95668972e-03
   174       3   7.84896367e-05   1.35115110e-04
   174       4   4.21034627e-05   1.70213452e-05
   175       1   2.43033413e-03   8.00144790e-03
   175       2   9.90430499e-05   1.77629586e-03
   175       3   2.82843086e-04   2.03807233e-04
   175       4   1.51346686e-04   6.56430786e-05
   175       5   1.53184677e-05   6.85306909e-05
   176       1   2.74245239e-03   7.96080739e-03
   176       2   1.29348301e-04   1.94602170e-03
   176       3   1.16076851e-04   1.09578592e-04
   176       4   5.40466771e-05   3.00970546e-05
   177       1   2.25288855e-03   8.27097685e-03
   177       2   1.03830800e-03   2.05589493e-03
   177       3   1.15143444e-04   5.68082729e-04
   177       4   3.80547996e-06   5.78440308e-05
   178       1   2.57248848e-03   8.27635402e-03
   178       2   2.89459262e-04   1.95405204e-03
   178       3   1.17817895e-04   1.90149850e-04
   178       4   4.97631367e-05   3.22042167e-05
   179       1   2.17633083e-03   8.40025255e-03
   179       2   4.07019953e-04   1.86668660e-03
   179       3   5.85034616e-05   2.21384640e-04
   179       4   8.71793737e-06   3.21446649e-05
   180       1   2.50912084e-03   8.39310807e-03
   180       2   7.14845670e-05   1.85007070e-03
   180       3   5.83749873e-05   1.84540540e-05
   181       1   2.05364347e-03   8.52992458e-03
   181       2   8.61294979e-04   1.69114166e-03
   181       3   9.69864228e-05   3.85551258e-04
   181       4   2.26449190e-05   4.03182081e-05
   182       1   2.25244026e-03   8.56738229e-03
   182       2   7.68646468e-04   1.71280333e-03
   182       3   5.31595543e-04   6.51246466e-04
   182       4   4.38579673e-06   2.56496248e-04
   182       5   2.01874380e-06   4.24691734e-06
   183       1   2.36410893e-03   8.62222129e-03
   183       2   4.36616106e-05   1.84329387e-03
   183       3   1.80207776e-05   2.36375713e-05
   184       1   2.24485456e-03   8.70779910e-03
   184       2   3.70764428e-05   1.84331619e-03
   184       3   1.27696932e-05   1.35520660e-06
   185       1   2.41915394e-03   8.67619799e-03
   185       2   5.45395169e-05   1.85914071e-03
   185       3   2.80392174e-05   5.15935259e-05
   186       1   2.48608292e-03   8.71227024e-03
   186       2   1.47737930e-04   1.92199552e-03
   186       3   1.28736591e-04   1.23193696e-04
   186       4   6.25211088e-06   5.86665766e-05
   187       1   2.22119091e-03   8.85213413e-03
   187       2   8.13282339e-04   1.76448194e-03
   187       3   9.46794166e-05   4.49042500e-04
   187       4   4.47276722e-06   3.99602682e-05
   188       1   2.23182789e-03   8.87582141e-03
   188       2   4.89458163e-04   1.79434680e-03
   188       3   1.16126861e-04   1.90480074e-04
   188       4   5.99439291e-06   5.49246795e-05
   189       1   2.11483229e-03   8.93058683e-03
   189       2   4.37045929e-05   1.84034546e-03
   189       3   8.06318225e-06   2.68740297e-05
   190       1   2.04683033e-03   9.06393897e-03
   190       2   2.64462962e-04   1.83402492e-03
   190       3   2.16972951e-05   1.46003665e-04
   190       4   2.74279907e-06   8.25416812e-06
   191       1   2.06414798e-03   9.04851879e-03
   191       2   3.51905802e-05   1.85514222e-03
   191       3   7.12719727e-05   7.98123468e-06
   192       1   1.54451728e-03   9.18871303e-03
   192       2   1.34369974e-03   1.94225194e-03
   192       3   1.92611860e-03   2.77681271e-04
   192       4   2.29763620e-04   8.09073664e-04
   192       5   8.13218576e-07   1.17667684e-04
   192       6   7.29303398e-08   5.69166851e-07
   193       1   1.95215551e-03   9.09888287e-03
   193       2   7.82044813e-04   1.82263771e-03
   193       3   3.75921791e-04   5.55169632e-04
   193       4   9.47384262e-06   1.70185751e-04
   193       5   2.15147323e-05   1.54588282e-05
   194       1   1.78884647e-03   9.13611006e-03
   194       2   2.16592297e-04   1.86953714e-03
   194       3   5.13530333e-05   1.19093597e-04
   194       4   1.98172635e-05   1.39631892e-05
   195       1   1.77366303e-03   9.12782861e-03
   195       2   2.90632809e-04   1.87111187e-03
   195       3   4.85815359e-05   1.05797411e-04
   195       4   1.18697516e-05   1.73838702e-05
   196       1   1.95158645e-03   9.09546100e-03
   196       2   8.69549606e-05   1.86458972e-03
   196       3   7.30521500e-05   4.15443514e-06
   197       1   2.32633922e-03   8.95446612e-03
   197       2   9.39807446e-04   2.05870489e-03
   197       3   1.05919804e-04   3.82279026e-04
   197       4   1.16178757e-05   5.62994161e-05
   198       1   1.75437012e-03   9.08600473e-03
   198       2   6.91597886e-04   1.83650446e-03
   198       3   1.42000082e-04   3.97911237e-04
   198       4   6.17331027e-05   3.51348780e-05
   199       1   2.15821898e-03   8.98505621e-03
   199       2   6.81721552e-04   1.80328435e-03
   199       3   1.26439011e-04   3.83003049e-04
   199       4   3.97256171e-05   7.33414009e-05
   200       1   1.45420505e-03   9.12859108e-03
   200       2   9.43916234e-04   1.90535878e-03
   200       3   1.35582643e-04   3.61545876e-04
   200       4   1.74919583e-05   7.81575562e-05
   201       1   1.50542545e-03   9.10905939e-03
   201       2   1.23263906e-04   1.85379904e-03
   201       3   1.67018022e-04   1.32616674e-05
   201       4   1.46077095e-04   9.51650681e-06
   201       5   2.43025763e-04   4.46311199e-05
   201       6   2.51149734e-05   1.23359358e-04
   201       7   4.43083574e-06   1.25401762e-05
   202       1   1.52218917e-03   9.04201418e-03
   202       2   5.22700830e-05   1.83923809e-03
   202       3   5.25226624e-07   1.80725240e-05
   203       1   1.50081950e-03   9.02417538e-03
   203       2   1.75295606e-04   1.83878490e-03
   203       3   5.97937695e-05   4.61981180e-05
   204       1   1.85443194e-03   8.88248375e-03
   204       2   7.49358031e-05   1.80421599e-03
   204       3   6.78241917e-05   1.05878266e-05
   205       1   1.01269740e-03   9.04048735e-03
   205       2   4.78238977e-05   1.89441001e-03
   205       3   2.94462909e-05   3.72150857e-05
   206       1   1.57576123e-03   8.79439281e-03
   206       2   1.02489702e-03   1.82834991e-03
   206       3   6.20798209e-04   1.85978902e-04
   206       4   1.66038692e-04   2.07255397e-04
   206       5   1.89860809e-05   6.83310055e-05
   207       1   1.22873709e-03   8.82024599e-03
   207       2   2.61082196e-04   1.82711379e-03
   207       3   8.41169662e-06   1.17564220e-04
   207       4   9.03927402e-06   5.85614150e-07
   208       1   1.25891036e-03   8.72447046e-03
   208       2   3.11454863e-04   1.80609615e-03
   208       3   9.32112569e-06   1.47713358e-04
   208       4   4.09088127e-07   3.62657878e-06
   209       1   1.27749159e-03   8.62621802e-03
   209       2   1.23711423e-04   1.77318434e-03
   209       3   3.76099371e-05   4.38889084e-05
   210       1   1.02082211e-03   8.61631649e-03
   210       2   2.55265491e-04   1.81588152e-03
   210       3   1.50800997e-04   1.82935319e-04
   210       4   1.28094650e-05   7.25629481e-05
   211       1   1.14658859e-03   8.50050302e-03
   211       2   3.58207518e-04   1.77879256e-03
   211       3   1.83890520e-05   1.53762284e-04
   211       4   2.30291540e-06   8.31870228e-06
   212       1   1.18801412e-03   8.34312502e-03
   212       2   1.96719736e-04   1.71192757e-03
   212       3   5.53032018e-05   1.08135619e-04
   212       4   1.49722055e-05   3.10123317e-05
   213       1   1.27294669e-03   8.20355990e-03
   213       2   3.50349589e-04   1.67902251e-03
   213       3   5.81211629e-06   1.51054304e-04
   213       4   4.68339416e-06   4.37348667e-06
   214       1   1.19069493e-03   8.09224869e-03
   214       2   2.15462804e-04   1.65705845e-03
   214       3   2.44694648e-05   1.01957133e-04
   214       4   1.00974441e-06   1.12356736e-05
   215       1   1.13113789e-03   7.98993024e-03
   215       2   4.48329176e-04   1.67578688e-03
   215       3   6.67424366e-06   2.01645014e-04
   215       4   3.01243876e-06   3.77994128e-07
   216       1   1.10295339e-03   7.86668778e-03
   216       2   3.41763865e-04   1.64332984e-03
   216       3   9.84168525e-06   1.47165927e-04
   216       4   1.16120424e-06   4.24789796e-06
   217       1   1.02224227e-03   7.73034274e-03
   217       2   4.52025445e-04   1.63779362e-03
   217       3   1.62873142e-05   2.05182148e-04
   217       4   6.36758853e-06   8.57403527e-06
   218       1   9.38482607e-04   7.62516880e-03
   218       2   9.29330679e-04   1.69785569e-03
   218       3   2.42431524e-05   3.90432302e-04
   218       4   2.20904917e-05   2.24014506e-05
   219       1   1.06782582e-03   7.50297589e-03
   219       2   9.24689705e-04   1.55904624e-03
   219       3   6.12629074e-04   1.24309972e-04
   219       4   1.73649065e-04   1.95011008e-04
   219       5   2.97757753e-05   8.67337544e-05
   220       1   7.11529219e-04   7.42925634e-03
   220       2   9.92210135e-04   1.73160786e-03
   220       3   5.23107522e-05   4.46855217e-04
   220       4   7.00683767e-05   9.53950414e-06
   221       1   1.30132429e-03   7.06213267e-03
   221       2   2.73702169e-04   1.43920550e-03
   221       3   7.73756906e-05   1.52955431e-04
   221       4   1.15353104e-05   2.73485625e-05
   222       1   9.21694410e-04   6.97642262e-03
   222       2   1.45543156e-03   1.49610566e-03
   222       3   2.50610923e-04   5.03552640e-04
   222       4   1.25443967e-05   1.07482623e-04
   222       5   4.53716340e-06   7.20323018e-06
   223       1   7.85171766e-04   6.86621622e-03
   223       2   1.80872062e-04   1.45818115e-03
   223       3   4.68097352e-06   8.07356119e-05
   224       1   8.03284847e-04   6.69845023e-03
   224       2   6.36377056e-05   1.40744719e-03
   224       3   7.28164233e-05   2.28868759e-06
   225       1   3.22640402e-04   6.72328632e-03
   225       2   3.88137611e-03   2.59189939e-03
   225       3   4.82419041e-05   1.63373927e-03
   225       4   6.00068861e-05   3.31045828e-05
   226       1   3.51784057e-04   6.53869213e-03
   226       2   9.24865068e-04   1.63861914e-03
   226       3   7.68242978e-05   3.53953922e-04
   226       4   1.23344801e-05   3.84456967e-05
   227       1   7.69936527e-04   6.19890560e-03
   227       2   5.11471924e-04   1.34519684e-03
   227       3   2.37852063e-05   2.25031327e-04
   227       4   5.63057921e-07   9.37775883e-06
   228       1   7.03130881e-04   6.01086215e-03
   228       2   8.90763140e-04   1.24557281e-03
   228       3   1.72628889e-05   3.69860157e-04
   228       4   5.57102604e-06   2.37913844e-06
   229       1   7.45948154e-04   5.76638684e-03
   229       2   1.23516246e-05   1.19879602e-03
   229       3   1.21833751e-05   8.60521102e-06
   230       1   6.30587815e-04   5.61819314e-03
   230       2   5.99785429e-05   1.18599111e-03
   230       3   3.15049242e-05   1.23121848e-05
   231       1   4.97288761e-04   5.48982715e-03
   231       2   3.94833103e-05   1.17306936e-03
   231       3   5.19112542e-06   1.75882544e-05
   232       1   6.39456652e-04   5.24737771e-03
   232       2   1.76171900e-04   1.11108643e-03
   232       3   2.33799750e-06   7.25308747e-05
   233       1   6.44151965e-04   5.04643545e-03
   233       2   2.01871893e-04   1.04013892e-03
   233       3   2.89427546e-06   8.31526232e-05
   234       1   6.22651961e-04   4.83535661e-03
   234       2   3.30111805e-06   1.00514154e-03
   234       3   1.06935620e-05   6.10531049e-06
   235       1   6.84407292e-04   4.62458579e-03
   235       2   7.32545610e-06   9.51091814e-04
   235       3   3.18689399e-05   8.90122061e-06
   236       1   3.96788589e-04   4.48310831e-03
   236       2   1.37617788e-04   9.46743499e-04
   236       3   1.56914735e-04   7.46584891e-06
   236       4   1.57859360e-04   3.50497965e-07
   236       5   3.20563397e-05   5.09558865e-05
   237       1   7.66529270e-04   4.21003224e-03
   237       2   1.73529646e-04   8.58064441e-04
   237       3   2.66939179e-05   6.07793025e-05
   238       1   3.83172733e-04   4.13506843e-03
   238       2   6.46220833e-04   8.54442471e-04
   238       3   8.64813779e-05   2.88817301e-04
   238       4   2.99915859e-05   1.55238897e-05
   239       1   3.37112027e-04   3.97276944e-03
   239       2   6.49338180e-04   9.59385062e-04
   239       3   6.67875149e-05   2.88991329e-04
   239       4   4.62438493e-05   4.54798548e-05
   240       1   2.18094082e-04   3.72695299e-03
   240       2   3.38885696e-04   8.80615194e-04
   240       3   1.32423151e-04   1.89440876e-04
   240       4   1.04434005e-05   5.74215207e-05
   241       1   4.17299006e-04   3.49862664e-03
   241       2   1.83241032e-04   7.47420429e-04
   241       3   2.44501233e-05   6.37652692e-05
   242       1   3.27304936e-04   3.30932884e-03
   242       2   4.92029967e-04   6.81387284e-04
   242       3   1.25259984e-04   2.39990450e-04
   242       4   1.03804277e-05   4.69765266e-05
   243       1   5.51099705e-04   3.05604084e-03
   243       2   4.36057790e-05   6.19029473e-04
   243       3   3.58987898e-05   3.14760029e-05
   244       1   7.27312001e-04   2.78630999e-03
   244       2   2.08857144e-05   5.69208765e-04
   244       3   1.71865414e-05   1.00755178e-06
   245       1   6.17433169e-04   2.62869142e-03
   245       2   7.07653626e-04   6.35716730e-04
   245       3   5.08231637e-04   7.20697084e-05
   245       4   1.00342337e-04   1.62247905e-04
   245       5   1.77129066e-05   4.03777537e-05
   246       1   6.12101767e-04   2.41189781e-03
   246       2   1.36815854e-04   4.81348050e-04
   246       3   3.00533875e-05   4.28729819e-05
   247       1   2.87841377e-04   2.32148090e-03
   247       2   3.20990940e-04   4.74617261e-04
   247       3   1.29434441e-04   1.77783815e-04
   247       4   2.50638339e-05   4.14833799e-05
   248       1   2.88073035e-04   2.15053276e-03
   248       2   2.92731493e-04   4.71582797e-04
   248       3   7.41626030e-05   8.67116515e-05
   249       1   8.54217387e-05   2.07221815e-03
   249       2   2.28068365e-04   4.58613147e-04
   249       3   3.98061824e-05   7.49359097e-05
   250       1   6.58223756e-04   1.68583402e-03
   250       2   5.03833824e-04   3.26718905e-04
   250       3   1.69917943e-04   2.68920955e-04
   250       4   1.06346025e-05   7.15060109e-05
   251       1   3.37392922e-04   1.55277124e-03
   251       2   8.05910973e-04   4.19703395e-04
   251       3   1.68544050e-04   3.85892442e-04
   251       4   2.53520754e-05   5.13236642e-05
   252       1   5.72296105e-04   1.30917670e-03
   252       2   2.23059718e-04   3.74597922e-04
   252       3   1.56076644e-05   8.20550212e-05
   253       1   5.20720107e-04   1.16408423e-03
   253       2   1.26305240e-04   3.17309619e-04
   253       3   1.02599699e-06   5.01364408e-05
   254       1   4.02030114e-04   1.00787331e-03
   254       2   3.78695612e-05   2.21901022e-04
   254       3   3.69465581e-05   3.91688009e-07
   255       1   1.50903009e-04   9.20315637e-04
   255       2   8.08912193e-06   1.81285035e-04
   255       3   1.81378212e-05   3.75672863e-06
   256       1   2.52684315e-04   7.20509073e-04
   256       2   9.18736432e-04   3.21728648e-04
   256       3   6.93029518e-05   3.35224107e-04
   256       4   3.66117565e-05   1.35243474e-05
   257       1   1.25635041e-04   6.04317241e-04
   257       2   1.10216787e-03   4.70332820e-04
   257       3   1.32439305e-05   4.39547437e-04
   257       4   2.40726493e-05   7.42265613e-06
   258       1   5.17423154e-04   4.38890177e-04
   258       2   1.74562163e-03   9.56915269e-04
   258       3   2.66359181e-04   5.80226701e-04
   258       4   2.13231257e-04   2.38387768e-05
   258       5   1.73797825e-05   8.15761973e-05
   259       1   4.89106639e-04   3.51089362e-04
   259       2   8.78342568e-05   2.38026835e-04
   259       3   7.39794643e-05   6.41287145e-05
   260       1   8.49736586e-04   5.38710598e-04
   260       2   3.48429289e-04   6.35238124e-04
   260       3   4.64029623e-04   3.17563655e-04
   260       4   1.49627984e-04   2.40993538e-04
   260       5   1.15266074e-05   5.28572575e-05
   261       1   4.57445578e-04   3.79764422e-04
   261       2   5.53731925e-05   2.78655432e-04
   261       3   7.32535216e-07   2.22760193e-05
   262       1   3.54709146e-04   3.82654496e-04
   262       2   3.96098691e-04   1.24874264e-04
   262       3   3.43526625e-05   1.43136973e-04
   262       4   1.91582849e-07   1.36523024e-05
   263       1   3.09641956e-04   4.62196304e-04
   263       2   1.97957958e-04   1.82984655e-04
   263       3   1.28832802e-05   7.30710815e-05
   264       1   2.00286980e-04   5.33828818e-04
   264       2   1.70200318e-04   2.68188351e-04
   264       3   1.27619779e-05   5.45733590e-05
   265       1   3.41575725e-04   7.34380506e-04
   265       2   5.55424267e-04   5.23117503e-04
   265       3   1.01806109e-04   2.58279726e-04
   265       4   3.12888894e-05   4.49028662e-05
   266       1   4.57487191e-04   9.34056268e-04
   266       2   6.46454258e-04   6.53523907e-04
   266       3   2.94649189e-04   1.39816283e-04
   266       4   1.36593846e-04   6.24973244e-05
   266       5   1.59921084e-06   5.48276425e-05
   267       1   2.53393483e-04   9.61568068e-04
   267       2   1.37818899e-04   3.72369203e-04
   267       3   1.09905828e-04   9.13074314e-05
   267       4   1.09947829e-04   6.03864414e-06
   267       5   9.08668665e-07   4.28812067e-05
   268       1   2.47774152e-04   1.06164083e-03
   268       2   6.39602435e-05   3.31467557e-04
   268       3   3.80178158e-05   1.00666487e-05
   269       1   3.97410432e-05   1.06486978e-03
   269       2   4.69190990e-04   3.69425150e-04
   269       3   3.06748533e-04   3.00234443e-04
   269       4   4.97906407e-04   8.23604626e-05
   269       5   1.12924400e-05   2.01527564e-04
   269       6   6.59068144e-06   5.48765617e-06
   270       1   2.67708247e-04   1.29485709e-03
   270       2   9.23754234e-04   3.02007462e-04
   270       3   5.07489736e-05   3.48305406e-04
   270       4   2.65083584e-06   1.82490242e-05
   271       1   1.98373585e-04   1.40003624e-03
   271       2   1.71546303e-04   4.49111372e-04
   271       3   5.78135547e-05   3.84489778e-05
   272       1   6.03118836e-04   1.68597921e-03
   272       2   5.16833168e-04   8.08265754e-04
   272       3   1.83609335e-05   1.88489764e-04
   272       4   1.36339665e-05   9.28893945e-06
   273       1   3.18287467e-04   1.70141521e-03
   273       2   7.34756301e-04   7.54738161e-04
   273       3   9.05621650e-06   2.87199387e-04
   273       4   5.58277851e-05   3.30720406e-05
   274       1   1.50868467e-04   1.57472332e-03
   274       2   1.00832112e-03   4.58604758e-04
