  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 8.40000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   9.45493078e-07   5.98240992e-03  -6.11271702e-45
 8.60000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.99527984e-07   6.08078000e-03  -4.42793960e-45
 8.80000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.58370905e-07   6.16569718e-03  -4.10394376e-45
 9.00000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.32575613e-07   6.23826902e-03  -5.03273143e-45
 9.20000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.30279474e-07   6.30427550e-03  -7.17110312e-45
 9.40000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.68010534e-07   6.35798272e-03  -1.15774439e-44
 9.60000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   9.38822751e-07   6.40930991e-03  -1.59405856e-44
 9.80000000e-02   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.03538903e-06   6.44935056e-03  -2.00445306e-44
 1.00000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.15368632e-06   6.48939128e-03  -2.39324784e-44
 1.02000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.28695372e-06   6.52815804e-03  -2.73884319e-44
 1.04000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.43361701e-06   6.56692542e-03  -3.05851888e-44
 1.06000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.58866814e-06   6.61479115e-03  -3.33499515e-44
 1.08000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.75090284e-06   6.66457445e-03  -3.57691190e-44
 1.10000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.91649939e-06   6.72030049e-03  -3.78426908e-44
 1.12000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.08376729e-06   6.77919983e-03  -3.95706676e-44
 1.14000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.25020124e-06   6.84136483e-03  -4.07802509e-44
 1.16000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.41320258e-06   6.90708967e-03  -4.18170369e-44
 1.18000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.57172639e-06   6.97412780e-03  -4.25082275e-44
 1.20000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.72211605e-06   7.04416552e-03  -4.26810256e-44
 1.22000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.86481964e-06   7.11441574e-03  -4.26810271e-44
 1.24000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.99515717e-06   7.18607525e-03  -4.21626356e-44
 1.26000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.11467594e-06   7.25773717e-03  -4.18170421e-44
 1.28000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.21848828e-06   7.32831302e-03  -4.07802502e-44
 1.30000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.30791569e-06   7.39884506e-03  -3.97434658e-44
 1.32000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.37983545e-06   7.46636456e-03  -3.82746797e-44
 1.34000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.43455393e-06   7.53305217e-03  -3.67195039e-44
 1.36000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.47047083e-06   7.59584943e-03  -3.48187297e-44
 1.38000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.48705563e-06   7.65614502e-03  -3.28315574e-44
 1.40000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.48406077e-06   7.71264184e-03  -3.06715886e-44
 1.42000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.46041426e-06   7.76420247e-03  -2.81660233e-44
 1.44000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.41693833e-06   7.81297093e-03  -2.56604592e-44
 1.46000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.35234830e-06   7.85382857e-03  -2.28093000e-44
