  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 8.40000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   9.45493056e-07  -5.98240992e-03   1.61698773e-36
 8.60000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.99527960e-07  -6.08078000e-03   1.83751557e-36
 8.80000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.58370883e-07  -6.16569718e-03   1.61029609e-36
 9.00000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.32575605e-07  -6.23826902e-03   8.26704939e-37
 9.20000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.30279460e-07  -6.30427550e-03   1.36654785e-36
 9.40000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.68010526e-07  -6.35798272e-03   6.29866127e-37
 9.60000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   9.38822740e-07  -6.40930991e-03   3.44528711e-37
 9.80000000e-02   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.03538902e-06  -6.44935056e-03  -7.28881008e-38
 1.00000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.15368631e-06  -6.48939128e-03  -4.19653608e-37
 1.02000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.28695370e-06  -6.52815804e-03  -1.72355153e-37
 1.04000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.43361697e-06  -6.56692542e-03   7.87309998e-38
 1.06000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.58866810e-06  -6.61479115e-03   3.14139311e-37
 1.08000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.75090280e-06  -6.66457445e-03   5.96403435e-37
 1.10000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.91649934e-06  -6.72030049e-03   4.14558703e-37
 1.12000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.08376725e-06  -6.77919983e-03   6.01869596e-37
 1.14000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.25020121e-06  -6.84136483e-03   2.91554396e-37
 1.16000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.41320257e-06  -6.90708967e-03   1.08690886e-37
 1.18000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.57172643e-06  -6.97412780e-03  -1.79928928e-36
 1.20000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.72211612e-06  -7.04416552e-03  -4.35169150e-36
 1.22000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.86481972e-06  -7.11441574e-03  -6.48773882e-36
 1.24000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.99515719e-06  -7.18607525e-03  -5.72192988e-36
 1.26000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.11467585e-06  -7.25773718e-03  -4.39552003e-36
 1.28000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.21848813e-06  -7.32831302e-03  -9.75364438e-36
 1.30000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.30791570e-06  -7.39884506e-03  -8.85143901e-37
 1.32000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.37983542e-06  -7.46636455e-03   5.06551351e-36
 1.34000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.43455402e-06  -7.53305217e-03   4.43931868e-36
 1.36000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.47047085e-06  -7.59584943e-03   2.54572295e-36
 1.38000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.48705559e-06  -7.65614502e-03   5.18964824e-37
 1.40000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.48406073e-06  -7.71264184e-03  -2.88407476e-37
 1.42000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.46041415e-06  -7.76420247e-03  -2.30034813e-37
 1.44000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.41693813e-06  -7.81297093e-03  -1.18384618e-36
 1.46000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.35234801e-06  -7.85382857e-03  -2.81689374e-36
 1.48000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.26819725e-06  -7.89362008e-03  -6.25092710e-36
 1.50000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.16337265e-06  -7.92220454e-03  -1.09821302e-35
 1.52000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.03955774e-06  -7.95079084e-03  -1.58420310e-35
 1.54000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.89662643e-06  -7.96716788e-03  -2.13809975e-35
 1.56000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.73591130e-06  -7.98238260e-03  -2.51812559e-35
 1.58000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.56641481e-06  -7.98898409e-03  -2.67359425e-35
 1.60000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.39179341e-06  -7.99253926e-03  -2.74701718e-35
 1.62000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.21967606e-06  -7.99170097e-03  -2.73001400e-35
 1.64000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.05535684e-06  -7.98747678e-03  -2.59988405e-35
 1.66000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.89704784e-06  -7.98141743e-03  -2.45246996e-35
 1.68000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.74299828e-06  -7.97250927e-03  -2.23442913e-35
 1.70000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.59191464e-06  -7.96262737e-03  -1.98392365e-35
 1.72000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.44325122e-06  -7.94924302e-03  -1.70641388e-35
 1.74000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.29634859e-06  -7.93567365e-03  -1.45529868e-35
 1.76000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.15142619e-06  -7.91804240e-03  -1.23649195e-35
 1.78000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.00805811e-06  -7.90041094e-03  -1.08181322e-35
 1.80000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.66733657e-07  -7.87934917e-03  -9.40675167e-36
 1.82000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   7.27230715e-07  -7.85777256e-03  -8.36096247e-36
 1.84000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   5.90033374e-07  -7.83370843e-03  -6.73755098e-36
 1.86000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.55151335e-07  -7.80855545e-03  -4.63436007e-36
 1.88000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.22934305e-07  -7.78175872e-03  -2.75568250e-36
 1.90000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.93654562e-07  -7.75345351e-03  -2.25770850e-36
 1.92000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   6.74253785e-08  -7.72422434e-03  -1.68459853e-36
 1.94000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -5.51705933e-08  -7.69326409e-03  -1.19030956e-36
 1.96000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.74324916e-07  -7.66193287e-03  -1.45252661e-36
 1.98000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.89097421e-07  -7.62884063e-03  -1.04361916e-36
 2.00000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -4.00080320e-07  -7.59574839e-03  -1.26117225e-36
 2.02000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -5.05952941e-07  -7.56109030e-03  -1.18172478e-36
 2.04000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -6.07377819e-07  -7.52643240e-03  -1.55489636e-36
 2.06000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -7.03423657e-07  -7.49097115e-03  -2.74300080e-36
 2.08000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -7.94425384e-07  -7.45534056e-03  -2.37468491e-36
 2.10000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -8.79809611e-07  -7.41946787e-03  -1.23959028e-36
 2.12000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -9.59595991e-07  -7.38346603e-03  -1.15603776e-36
 2.14000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.03357362e-06  -7.34758906e-03   8.86748391e-37
 2.16000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.10145776e-06  -7.31184845e-03   4.21538792e-37
 2.18000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.16339176e-06  -7.27637104e-03   6.40216130e-37
 2.20000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.21880841e-06  -7.24149457e-03   1.25136799e-36
 2.22000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.26818138e-06  -7.20680926e-03   1.21448140e-36
 2.24000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.31069532e-06  -7.17339379e-03   1.97907957e-36
 2.26000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.34705016e-06  -7.13997964e-03   1.70990403e-36
 2.28000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.37637168e-06  -7.10850785e-03   2.85019562e-36
 2.30000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.39928397e-06  -7.07712652e-03  -2.27179918e-36
 2.32000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.41529937e-06  -7.04775489e-03  -1.26494081e-36
 2.34000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.42475415e-06  -7.01894273e-03  -2.28319766e-36
 2.36000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.42748726e-06  -6.99199051e-03  -1.09901232e-36
 2.38000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.42360283e-06  -6.96623530e-03  -1.36101967e-36
 2.40000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.41321887e-06  -6.94200664e-03  -1.37125007e-36
 2.42000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.39627134e-06  -6.91976071e-03  -1.09656187e-37
 2.44000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.37309457e-06  -6.89852868e-03   2.28700338e-37
 2.46000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.34351593e-06  -6.88016683e-03   3.30996068e-37
 2.48000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.30801938e-06  -6.86217048e-03   2.60817095e-37
 2.50000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.26639583e-06  -6.84800695e-03   2.24751960e-37
 2.52000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.21915152e-06  -6.83384352e-03   9.21108706e-38
 2.54000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.16622835e-06  -6.82373450e-03   1.61335793e-37
 2.56000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.10802397e-06  -6.81401185e-03   1.55883501e-37
 2.58000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.04469149e-06  -6.80769372e-03   1.02200335e-37
 2.60000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -9.76521103e-07  -6.80257815e-03  -9.58087700e-38
 2.62000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -9.06084736e-07  -6.79967283e-03   7.95513089e-38
 2.64000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -8.35123628e-07  -6.79846889e-03   9.39102674e-38
 2.66000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -7.65372486e-07  -6.79826411e-03   1.15639880e-37
