# Region type :   patch outlet_peri
# Faces           : 192
# Area            : 9.7389069984e-06
# Scale factor    : 1.0000000000e+00
# Time            	sum(phi)
1                 	7.3433326193e-16
2                 	1.2691725624e-15
3                 	1.6550622684e-15
4                 	1.9318398101e-15
5                 	2.1287516996e-15
6                 	2.2700355591e-15
7                 	2.6101440497e-15
8                 	2.6709445851e-15
9                 	2.7175583289e-15
10                	2.7532955324e-15
11                	2.7806940552e-15
12                	2.8016995893e-15
13                	2.8178038321e-15
14                	2.8301504183e-15
15                	2.6638209504e-15
16                	2.7840264051e-15
17                	2.7818405049e-15
18                	2.7801646482e-15
19                	2.7788798247e-15
20                	2.7778947933e-15
21                	2.7771396026e-15
22                	2.7765606231e-15
23                	2.7761167387e-15
24                	2.7757764274e-15
25                	2.6872352896e-15
26                	2.7437553115e-15
27                	2.7397102703e-15
28                	2.7366090719e-15
29                	2.7342314866e-15
30                	2.7324086711e-15
31                	2.7310111792e-15
32                	2.7299397688e-15
33                	2.7291183542e-15
34                	2.7284886029e-15
35                	2.7280057937e-15
36                	2.7276356399e-15
37                	2.6819816989e-15
38                	2.7109144562e-15
39                	2.7087475862e-15
40                	2.7070863192e-15
41                	2.7058126812e-15
42                	2.7048362254e-15
43                	2.7040876093e-15
44                	2.7035136702e-15
45                	2.7030736503e-15
46                	2.7027363017e-15
47                	2.6782734057e-15
48                	2.6936263581e-15
49                	2.6924073342e-15
50                	2.6914727493e-15
51                	2.6907562342e-15
52                	2.6902069059e-15
53                	2.6764840568e-15
54                	2.6847075144e-15
55                	2.6838735877e-15
56                	2.6832342439e-15
57                	2.6827440802e-15
58                	2.6823682881e-15
59                	2.6820801809e-15
60                	2.6818592986e-15
61                	2.6816899556e-15
62                	2.6815601259e-15
63                	2.6814605898e-15
64                	2.6813842788e-15
65                	2.6813257737e-15
66                	2.6812809198e-15
67                	2.6812465318e-15
68                	2.6812201677e-15
69                	2.6811999552e-15
70                	2.6811844589e-15
71                	2.6811725785e-15
72                	2.6811634701e-15
73                	2.6811564870e-15
74                	2.6811511333e-15
75                	2.6811470289e-15
76                	2.6811438821e-15
77                	2.6811414695e-15
78                	2.6811396199e-15
79                	2.6811382019e-15
80                	2.6811371147e-15
81                	2.6811362813e-15
82                	2.6811356423e-15
83                	2.6811351523e-15
84                	2.6811347768e-15
85                	2.6811344888e-15
86                	2.6811342680e-15
87                	2.6811340988e-15
88                	2.6811339690e-15
89                	2.6811338695e-15
90                	2.6811337933e-15
91                	2.6811337348e-15
92                	2.6811336900e-15
93                	2.6811336556e-15
94                	2.6811336292e-15
95                	2.6811336090e-15
96                	2.6811335935e-15
97                	2.6811335817e-15
98                	2.6811335726e-15
99                	2.6811335656e-15
100               	2.6811335602e-15
101               	2.6811335561e-15
102               	2.6811335530e-15
103               	2.6811335506e-15
104               	2.6811335487e-15
105               	2.6811335473e-15
106               	2.6811335462e-15
107               	2.6811335454e-15
108               	2.6811335448e-15
109               	2.6811335443e-15
