  Time  Coordinate0  Coordinate1  Coordinate2  Displacements0  Displacements1  Displacements2  Forces0  Forces1  Forces2
 0.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -2.94868159e-07  -1.06871216e-16   1.09190067e-06  -5.38869360e-05   8.59689208e-17   4.35221178e-08
 2.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -2.70787624e-07  -3.32438287e-18   1.25170665e-06  -1.07729486e-04  -4.58691634e-17   1.63073867e-07
 3.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -2.45488444e-07   1.76475679e-16   1.41062302e-06  -1.61517029e-04   1.95435213e-15   3.58880569e-07
 4.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -2.19057154e-07  -1.28270499e-16   1.56856092e-06  -2.15251050e-04   5.84280320e-15   6.30954328e-07
 5.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -1.91491768e-07   1.16111638e-15   1.72552111e-06  -2.68931523e-04   8.82921437e-15   9.79466214e-07
 6.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -1.62789835e-07  -3.00498985e-15   1.88150408e-06  -3.22558525e-04   4.46182355e-15   1.40455232e-06
 7.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -1.32949119e-07   1.27394706e-14   2.03651011e-06  -3.76132154e-04   3.67930999e-14   1.90635513e-06
 8.00000000e+00   1.55000000e-03   0.00000000e+00   3.00000000e-02  -1.01967220e-07  -4.11524575e-14   2.19053983e-06  -4.29652495e-04  -6.31445973e-14   2.48502275e-06
