  Time  Coordinate0  Coordinate1  Coordinate2  Displacements0  Displacements1  Displacements2  Forces0  Forces1  Forces2
 0.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
 1.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02  -1.56461548e-07  -3.71194066e-16  -4.44973734e-08   6.70340254e-05   1.08686609e-16   1.21319558e-07
 2.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02  -1.02117777e-07  -7.06039191e-16  -2.54042648e-07   1.34177305e-04   3.58091649e-17   5.17759527e-07
 3.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02  -4.64233658e-08   6.66679171e-15  -4.63679442e-07   2.01416045e-04   1.54472297e-15   1.19137191e-06
 4.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02   1.05096886e-08  -2.04394688e-14  -6.73412125e-07   2.68751266e-04   2.90270280e-14   2.14358465e-06
 5.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02   6.86890969e-08   1.62895472e-13  -8.83233353e-07   3.36182156e-04  -8.69367495e-14   3.37600795e-06
 6.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02   1.28122725e-07  -4.29164437e-13  -1.09313573e-06   4.03708079e-04   7.44173532e-13   4.89031347e-06
 7.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02   1.88942275e-07   2.86369616e-13  -1.30309234e-06   4.71328274e-04   4.95046177e-13   6.68972440e-06
 8.00000000e+00   2.35000000e-03   0.00000000e+00   3.00000000e-02   2.50782621e-07   1.18567195e-12  -1.51315312e-06   5.39042265e-04   1.83857912e-12   8.77147824e-06
