// Tabela de pressao cinematica p/rho [m^2/s^2] vs tempo [s].
// Onda arterial OMVS 6-piece (Sala 2019 / Guidoboni et al.)
// SP = 120.0 mmHg, DP = 80.0 mmHg, HR = 69.0 bpm
// T = 0.8696 s, rho = 1050.0 kg/m^3
// inlet: drive_offset = +5.0 Pa
// Gerada por brunaStuff/gen_ao_mestrado_omvs_pressure.py
(
    (0.869565  10.162658)
    (0.873913  10.175164)
    (0.878261  10.212374)
    (0.882609  10.273373)
    (0.886957  10.356657)
    (0.891304  10.460176)
    (0.895652  10.581382)
    (0.900000  10.717289)
    (0.904348  10.864551)
    (0.908696  11.019543)
    (0.913043  11.178448)
    (0.917391  11.337352)
    (0.921739  11.492344)
    (0.926087  11.639607)
    (0.930435  11.775514)
    (0.934783  11.896719)
    (0.939130  12.000239)
    (0.943478  12.083523)
    (0.947826  12.144521)
    (0.952174  12.181731)
    (0.956522  12.194237)
    (0.960870  12.223514)
    (0.965217  12.310221)
    (0.969565  12.451024)
    (0.973913  12.640514)
    (0.978261  12.871408)
    (0.982609  13.134833)
    (0.986957  13.420666)
    (0.991304  13.717922)
    (0.995652  14.015178)
    (1.000000  14.301011)
    (1.004348  14.564435)
    (1.008696  14.795329)
    (1.013043  14.984819)
    (1.017391  15.125623)
    (1.021739  15.212329)
    (1.026087  15.241606)
    (1.030435  15.231830)
    (1.034783  15.202667)
    (1.039130  15.154619)
    (1.043478  15.088505)
    (1.047826  15.005458)
    (1.052174  14.906899)
    (1.056522  14.794513)
    (1.060870  14.670225)
    (1.065217  14.536159)
    (1.069565  14.394612)
    (1.073913  14.248003)
    (1.078261  14.098843)
    (1.082609  13.949682)
    (1.086957  13.803074)
    (1.091304  13.661526)
    (1.095652  13.527461)
    (1.100000  13.403173)
    (1.104348  13.290787)
    (1.108696  13.192228)
    (1.113043  13.109181)
    (1.117391  13.043067)
    (1.121739  12.995018)
    (1.126087  12.965856)
    (1.130435  12.956080)
    (1.134783  12.959206)
    (1.139130  12.968509)
    (1.143478  12.983758)
    (1.147826  13.004579)
    (1.152174  13.030459)
    (1.156522  13.060760)
    (1.160870  13.094737)
    (1.165217  13.131553)
    (1.169565  13.170301)
    (1.173913  13.210027)
    (1.178261  13.249753)
    (1.182609  13.288501)
    (1.186957  13.325317)
    (1.191304  13.359293)
    (1.195652  13.389595)
    (1.200000  13.415475)
    (1.204348  13.436296)
    (1.208696  13.451545)
    (1.213043  13.460848)
    (1.217391  13.463974)
    (1.221739  13.460496)
    (1.226087  13.450101)
    (1.230435  13.432902)
    (1.234783  13.409087)
    (1.239130  13.378918)
    (1.243478  13.342725)
    (1.247826  13.300905)
    (1.252174  13.253916)
    (1.256522  13.202272)
    (1.260870  13.146540)
    (1.265217  13.087330)
    (1.269565  13.025291)
    (1.273913  12.961102)
    (1.278261  12.895468)
    (1.282609  12.829106)
    (1.286957  12.762744)
    (1.291304  12.697109)
    (1.295652  12.632921)
    (1.300000  12.570882)
    (1.304348  12.511672)
    (1.308696  12.455939)
    (1.313043  12.404296)
    (1.317391  12.357307)
    (1.321739  12.315486)
    (1.326087  12.279294)
    (1.330435  12.249125)
    (1.334783  12.225310)
    (1.339130  12.208111)
    (1.343478  12.197715)
    (1.347826  12.194237)
    (1.352174  12.193619)
    (1.356522  12.191763)
    (1.360870  12.188673)
    (1.365217  12.184352)
    (1.369565  12.178805)
    (1.373913  12.172040)
    (1.378261  12.164064)
    (1.382609  12.154887)
    (1.386957  12.144521)
    (1.391304  12.132978)
    (1.395652  12.120271)
    (1.400000  12.106418)
    (1.404348  12.091433)
    (1.408696  12.075337)
    (1.413043  12.058147)
    (1.417391  12.039886)
    (1.421739  12.020575)
    (1.426087  12.000239)
    (1.430435  11.978901)
    (1.434783  11.956588)
    (1.439130  11.933327)
    (1.443478  11.909146)
    (1.447826  11.884074)
    (1.452174  11.858144)
    (1.456522  11.831385)
    (1.460870  11.803830)
    (1.465217  11.775514)
    (1.469565  11.746470)
    (1.473913  11.716734)
    (1.478261  11.686343)
    (1.482609  11.655332)
    (1.486957  11.623741)
    (1.491304  11.591607)
    (1.495652  11.558969)
    (1.500000  11.525868)
    (1.504348  11.492344)
    (1.508696  11.458437)
    (1.513043  11.424189)
    (1.517391  11.389642)
    (1.521739  11.354838)
    (1.526087  11.319818)
    (1.530435  11.284627)
    (1.534783  11.249306)
    (1.539130  11.213898)
    (1.543478  11.178448)
    (1.547826  11.142997)
    (1.552174  11.107590)
    (1.556522  11.072269)
    (1.560870  11.037077)
    (1.565217  11.002058)
    (1.569565  10.967253)
    (1.573913  10.932706)
    (1.578261  10.898458)
    (1.582609  10.864551)
    (1.586957  10.831027)
    (1.591304  10.797926)
    (1.595652  10.765289)
    (1.600000  10.733155)
    (1.604348  10.701563)
    (1.608696  10.670553)
    (1.613043  10.640161)
    (1.617391  10.610425)
    (1.621739  10.581382)
    (1.626087  10.553065)
    (1.630435  10.525511)
    (1.634783  10.498752)
    (1.639130  10.472821)
    (1.643478  10.447750)
    (1.647826  10.423569)
    (1.652174  10.400308)
    (1.656522  10.377995)
    (1.660870  10.356657)
    (1.665217  10.336320)
    (1.669565  10.317009)
    (1.673913  10.298748)
    (1.678261  10.281559)
    (1.682609  10.265462)
    (1.686957  10.250478)
    (1.691304  10.236624)
    (1.695652  10.223918)
    (1.700000  10.212374)
    (1.704348  10.202008)
    (1.708696  10.192831)
    (1.713043  10.184856)
    (1.717391  10.178090)
